Promoter_ID,mat_females_1,mat_females_2,mat_females_3,mat_males_1,mat_males_2,pE_females_1,pE_females_2,pE_females_3,logFC,AveExpr,t,P.Value,adj.P.Val,B,FDR,tw_dis,chr,start,end,strand,de
scaffold_7_327353_327410_-,17.73766317,21.70033844,22.74277534,16.88853911,11.03945626,76.43672082,76.96541121,72.25375289,-1.42232463,5.197279394,-7.844513688,4.92E-05,0.000975587,2.268685838,0.000975587,0.017466906,scaffold_7,327353,327410,-,1
scaffold_135_80184_80235_-,39.18916755,41.76463804,39.36114072,2.99180402,4.083534481,16.40475799,17.96890062,17.55457958,-2.675173618,4.311624851,-7.834519641,4.96E-05,0.000980499,2.407319154,0.000980499,0.018436933,scaffold_135,80184,80235,-,1
scaffold_87_389381_389399_-,50.01537183,45.45538523,40.90127244,8.386323179,4.747603591,25.82503833,25.55481151,31.03593599,-2.308601293,4.812022214,-7.835490437,4.96E-05,0.000980499,2.530438148,0.000980499,0.019137798,scaffold_87,389381,389399,-,1
scaffold_16_1077301_1077307_-,59.39402529,58.96481688,53.88379404,132.2760851,173.173611,50.04523888,68.35633581,75.70682333,1.39191774,6.509818286,7.826292276,5.00E-05,0.000983863,2.126938194,0.000983863,0.023083124,scaffold_16,1077301,1077307,-,1
scaffold_39_963433_963439_+,13.3665909,16.24397517,18.75188578,37.9580015,48.12112739,21.5987605,18.04951069,22.67716702,1.287003415,4.776896747,7.827379325,5.00E-05,0.000983863,2.153284753,0.000983863,0.02099431,scaffold_39,963433,963439,+,1
scaffold_15_1354646_1354717_-,40.74088114,48.56534706,29.36941064,170.5875298,130.9072488,61.39095182,63.8052897,75.01546402,1.62313534,6.317470483,7.821557392,5.02E-05,0.000985084,2.12413146,0.000985084,0.024551823,scaffold_15,1354646,1354717,-,1
scaffold_28_603150_603157_-,46.29984054,53.76910252,47.80468915,4.877473694,3.532677697,23.60032678,24.91006882,28.47591737,-2.87495208,4.682301156,-7.820465452,5.03E-05,0.000985084,2.488617688,0.000985084,0.01822867,scaffold_28,603150,603157,-,1
scaffold_191_105745_105748_-,15.46214884,14.88616038,18.66031726,30.98691039,30.13251383,10.15450453,11.2023047,14.50328911,1.187641811,4.373499981,7.811455487,5.07E-05,0.000989653,2.173278407,0.000989653,0.020566549,scaffold_191,105745,105748,-,1
scaffold_96_117856_117939_+,1641.510869,1900.731736,1712.232069,751.0837008,589.6224149,1278.874673,1251.236735,1109.153657,-1.052709564,10.47577994,-7.810980923,5.07E-05,0.000989653,2.131690722,0.000989653,0.015491923,scaffold_96,117856,117939,+,1
scaffold_1_3780350_3780577_+,339.2148116,288.3111314,350.2642189,567.3898639,513.0206771,262.5395272,286.4652764,275.5900594,0.92708631,8.68849456,7.793654829,5.15E-05,0.001001479,2.112552839,0.001001479,0.012254645,scaffold_1,3780350,3780577,+,1
scaffold_5_846942_846994_+,374.1068358,382.1863506,327.8648758,118.641908,70.09349551,213.1143772,201.8047061,201.274964,-1.497193998,7.948236987,-7.793974147,5.15E-05,0.001001479,2.090837535,0.001001479,0.022539792,scaffold_5,846942,846994,+,1
scaffold_69_643292_643379_-,1110.528236,1018.827096,880.1606504,2054.220522,2002.187522,1159.330835,1259.201183,1252.521053,0.950844514,10.5800616,7.788485942,5.18E-05,0.001004219,2.111315893,0.001004219,0.012110727,scaffold_69,643292,643379,-,1
scaffold_57_207038_207079_+,86.60252926,95.42660622,126.6989658,27.88395019,20.6420686,47.32428239,45.00734291,46.01506991,-1.418467818,5.98486454,-7.78423165,5.20E-05,0.001006123,2.126983903,0.001006123,0.022786611,scaffold_57,207038,207079,+,1
scaffold_60_572497_572571_-,279.6029446,302.6098323,284.7781208,112.7477835,78.36991004,164.8322094,168.4690649,163.0995372,-1.13854353,7.722786623,-7.774441,5.25E-05,0.001013205,2.071043609,0.001013205,0.014714283,scaffold_60,572497,572571,-,1
scaffold_61_456191_456330_-,318.3071639,329.6380529,302.8087507,191.9302081,172.0749057,368.4160384,360.0851825,363.191562,-0.824662309,8.434987136,-7.765710064,5.29E-05,0.001017295,2.078184866,0.001017295,0.00892253,scaffold_61,456191,456330,-,1
scaffold_83_108410_108415_+,9.373271401,10.64495846,10.14807374,25.97718055,29.24844643,20.42380129,24.17732783,23.0095856,0.924869864,4.423798995,7.766908861,5.28E-05,0.001017295,2.144158646,0.001017295,0.01967693,scaffold_83,108410,108415,+,1
scaffold_20_1212423_1212424_-,22.0064234,18.84666866,21.89888874,29.12359736,24.72511243,8.996071819,9.632351316,9.372541667,0.990561482,4.336496696,7.759452049,5.32E-05,0.001018829,2.14524086,0.001018829,0.020121756,scaffold_20,1212423,1212424,-,1
scaffold_3_3458232_3458235_-,5.071446186,4.64208697,4.180531513,15.61852633,15.01124191,5.497829003,6.573567192,8.361979757,1.45521052,3.199298968,7.757561435,5.33E-05,0.001018829,2.399383716,0.001018829,0.023677528,scaffold_3,3458232,3458235,-,1
scaffold_79_142516_142518_-,8.752542492,11.86611602,9.208948363,32.99643028,28.47779671,18.85483818,13.23242848,16.01906811,1.33354908,4.2681828,7.76023735,5.32E-05,0.001018829,2.137995383,0.001018829,0.021598913,scaffold_79,142516,142518,-,1
scaffold_17_391601_391624_-,34.90145188,37.67246039,38.20927261,14.61899003,14.01787665,23.27888655,27.97336637,28.47078273,-1.025355347,4.96454503,-7.742002809,5.41E-05,0.001031549,2.157698301,0.001031549,0.017712933,scaffold_17,391601,391624,-,1
scaffold_4_2419833_2419845_-,120.9188758,118.9022301,138.4130379,46.2225811,48.5643194,64.79411272,62.88567113,59.64109539,-0.821400309,6.504289234,-7.735112178,5.44E-05,0.001034024,2.025423775,0.001034024,0.013776918,scaffold_4,2419833,2419845,-,1
scaffold_83_594015_594023_-,66.34294386,72.73613444,55.33344383,129.1881622,131.8969971,48.57157464,62.33825239,63.24722809,1.168224997,6.464592204,7.736674018,5.43E-05,0.001034024,2.033513613,0.001034024,0.017194236,scaffold_83,594015,594023,-,1
scaffold_13_635410_635499_-,15.96793559,105.659782,55.40128462,43.38159162,32.67323324,22433.94893,16445.93424,19369.75919,-4.549715204,8.972462044,-7.722948203,5.50E-05,0.001042632,2.026526991,0.001042632,0.135002051,scaffold_13,635410,635499,-,1
scaffold_18_943892_943996_-,172.5760076,166.2611699,170.6912491,96.43976203,108.4965138,207.3701783,264.158091,237.2429415,-0.887364684,7.656174358,-7.720772844,5.51E-05,0.001042632,2.01859477,0.001042632,0.013866181,scaffold_18,943892,943996,-,1
scaffold_31_1019156_1019274_-,220.8997293,223.0412228,226.8254095,101.4898763,77.15476972,145.1358839,158.3794007,148.1009749,-0.972390894,7.511533154,-7.719762406,5.52E-05,0.001042632,2.014426339,0.001042632,0.012623062,scaffold_31,1019156,1019274,-,1
scaffold_172_203536_203588_-,129.4283947,143.5873172,134.0942834,55.87454715,44.04165722,74.8439932,82.06658709,71.73829294,-0.951914396,6.667542881,-7.697966228,5.63E-05,0.001061879,1.98745686,0.001061879,0.014024638,scaffold_172,203536,203588,-,1
scaffold_6_63958_63967_-,7.489201055,5.875709497,7.017076949,48.76407904,33.66738646,10.7857199,10.54497035,19.64020029,2.122206837,4.074838284,7.68969479,5.68E-05,0.001067981,2.139372855,0.001067981,0.030102435,scaffold_6,63958,63967,-,1
scaffold_94_475305_475319_-,28.11698195,31.25945142,34.40094146,8.755296411,6.292408774,17.99180072,19.4491894,20.11512044,-1.577144336,4.477709404,-7.684203947,5.70E-05,0.001071348,2.320154522,0.001071348,0.019418464,scaffold_94,475305,475319,-,1
scaffold_13_359104_359111_-,5.468197834,6.141625022,5.787169115,15.61171794,16.88699407,8.678847434,8.052626451,10.06243342,1.198985289,3.474263637,7.672980876,5.76E-05,0.001078378,2.23661365,0.001078378,0.022592994,scaffold_13,359104,359111,-,1
scaffold_40_716054_716057_+,31.98735222,24.58647073,30.05368722,75.0646368,91.82912194,20.29924531,30.84569474,35.82481597,1.603523278,5.488725189,7.67323778,5.76E-05,0.001078378,1.973426241,0.001078378,0.024190002,scaffold_40,716054,716057,+,1
scaffold_9_1088108_1088116_+,16.21918999,14.73803594,10.18371864,57.69296973,74.49995846,14.05716872,17.49306477,29.71097675,2.061800467,4.807081711,7.66819234,5.79E-05,0.00108109,1.994714701,0.00108109,0.032259128,scaffold_9,1088108,1088116,+,1
scaffold_10_924848_924955_-,165.7967649,169.6701401,175.0435631,66.23788103,56.40297908,76.63927085,89.10950574,76.17006755,-0.856304478,6.894349749,-7.663150055,5.82E-05,0.001081484,1.950812012,0.001081484,0.012956355,scaffold_10,924848,924955,-,1
scaffold_11_1059091_1059096_-,21.37893249,17.61890844,20.47933207,35.48676266,33.88539555,14.91771138,19.55035449,16.86984854,0.975632262,4.711338512,7.663514218,5.82E-05,0.001081484,1.999474452,0.001081484,0.019185033,scaffold_11,1059091,1059096,-,1
scaffold_21_734747_734807_-,56.56038738,50.09328381,40.35427094,11.50674545,8.279366233,30.37952039,38.45612839,25.36503014,-1.860697007,5.061859224,-7.660584917,5.83E-05,0.001081484,2.162205748,0.001081484,0.023614627,scaffold_21,734747,734807,-,1
scaffold_260_57118_57119_+,18.66489299,21.8330571,19.54139798,24.24225457,22.73765271,8.15440278,7.408273143,6.63966705,0.992557932,4.146136592,7.657381035,5.85E-05,0.001081484,2.09749086,0.001081484,0.020338617,scaffold_260,57118,57119,+,1
scaffold_39_606747_606754_+,523.4317922,565.2230473,460.3480115,1146.87775,1077.032018,701.2462513,809.3796807,725.3552187,0.9197774,9.735952155,7.659426642,5.84E-05,0.001081484,1.980345265,0.001081484,0.012603559,scaffold_39,606747,606754,+,1
scaffold_63_274435_274464_+,49.34165654,54.32094798,51.77889678,20.50095259,17.10916925,34.73131758,29.81452222,31.69722937,-1.025288398,5.34094738,-7.644938043,5.92E-05,0.00109203,2.020965038,0.00109203,0.016460117,scaffold_63,274435,274464,+,1
scaffold_299_32933_32953_-,104.7499225,95.56506142,112.6283346,146.5206871,189.7298219,51.85428356,69.10643301,62.72289581,1.137874303,6.839497109,7.63945984,5.95E-05,0.001095527,1.942352148,0.001095527,0.019227053,scaffold_299,32933,32953,-,1
scaffold_173_74017_74054_-,33.41456367,37.25614749,33.01377755,9.003708401,6.844163409,17.7715018,25.38971055,21.30155855,-1.648890078,4.606037484,-7.626208147,6.02E-05,0.001100719,2.234922668,0.001100719,0.01982559,scaffold_173,74017,74054,-,1
scaffold_32_202920_202952_-,11.57135544,15.9630454,15.16537387,48.86388318,43.4886382,1.39E-17,1.39E-17,1.39E-17,4.19292212,2.704192772,7.631508986,5.99E-05,0.001100719,2.016807502,0.001100719,0.022704288,scaffold_32,202920,202952,-,1
scaffold_42_619277_619303_+,52.29753011,50.64627491,53.38342254,23.2356772,23.95114948,37.68992876,38.99613533,33.73079882,-0.802540137,5.499043883,-7.627852258,6.01E-05,0.001100719,1.973007709,0.001100719,0.015625457,scaffold_42,619277,619303,+,1
scaffold_9_391260_391263_+,29.05054954,36.42873679,29.22700578,48.6054972,46.90950318,20.43113111,19.25877377,21.65050098,0.976774378,5.166902212,7.628916224,6.01E-05,0.001100719,1.935229802,0.001100719,0.01788612,scaffold_9,391260,391263,+,1
scaffold_56_505197_505251_+,13.58376651,12.83611449,14.59635038,20.4600371,30.35029062,6.241034061,6.851401081,8.187772887,1.375891368,3.945238077,7.62181452,6.05E-05,0.001103152,2.075255116,0.001103152,0.023783855,scaffold_56,505197,505251,+,1
scaffold_19_1089596_1089611_+,55.1162363,56.51389825,60.3914058,23.23430614,24.39252284,34.72479184,33.52390103,34.25595971,-0.805797127,5.514519207,-7.610265274,6.11E-05,0.001110931,1.954595902,0.001110931,0.015391336,scaffold_19,1089596,1089611,+,1
scaffold_41_26279_26284_+,4.682008717,3.418948037,4.925985089,14.71917361,21.41061669,4.867509541,4.720395649,5.798602578,1.894324677,3.079839563,7.611609145,6.11E-05,0.001110931,2.297914928,0.001110931,0.025595623,scaffold_41,26279,26284,+,1
scaffold_41_808449_808453_+,5.385407225,4.645033883,5.404439418,15.59409299,22.29364512,5.285371161,7.31831276,7.67511022,1.664953162,3.317673235,7.608201123,6.12E-05,0.001110971,2.224707429,0.001110971,0.024963613,scaffold_41,808449,808453,+,1
scaffold_6_2026825_2026845_-,42.78671113,46.81642139,46.83913602,53.21976686,55.62828959,13.8538786,19.82777494,18.75399845,1.01702431,5.322901856,7.603331995,6.15E-05,0.001113949,1.907114274,0.001113949,0.01715745,scaffold_6,2026825,2026845,-,1
scaffold_14_1591257_1591282_-,28.34806783,31.39398126,32.79801849,9.747263052,8.940763701,16.51070493,20.01408875,15.66790362,-1.188511033,4.495565327,-7.594227355,6.21E-05,0.001121401,2.121137089,0.001121401,0.019406186,scaffold_14,1591257,1591282,-,1
scaffold_19_947983_948084_-,121.5294942,124.0727149,114.4778137,55.12952053,41.50342676,92.74670397,85.10867414,84.5258877,-1.01513967,6.662941344,-7.583817962,6.27E-05,0.001121888,1.872327525,0.001121888,0.013950906,scaffold_19,947983,948084,-,1
scaffold_3677_3857_3858_-,29.661396,26.9007712,31.8459999,47.11879998,40.17776369,17.89970685,16.30187224,12.76324725,1.08310568,4.954051896,7.587571278,6.24E-05,0.001121888,1.90466466,0.001121888,0.019149442,scaffold_3677,3857,3858,-,1
scaffold_42_1010114_1010123_+,10.53403768,7.928047938,11.17733081,21.9986224,18.98539104,9.004526756,6.849049099,6.981511485,1.279946044,3.736949017,7.585172122,6.26E-05,0.001121888,2.054888609,0.001121888,0.02260307,scaffold_42,1010114,1010123,+,1
scaffold_63_90663_90782_+,82.03787533,70.73033113,94.21009724,166.7902888,177.3705826,69.1076506,89.75589185,87.95760989,1.143748503,6.879631468,7.583755822,6.27E-05,0.001121888,1.886073362,0.001121888,0.017681436,scaffold_63,90663,90782,+,1
scaffold_63_71182_71197_-,62.22449087,67.15671303,69.49566254,17.27979068,7.729378305,41.38953677,37.49545651,48.93942032,-2.068902894,5.454685171,-7.588454755,6.24E-05,0.001121888,2.035126182,0.001121888,0.019728778,scaffold_63,71182,71197,-,1
scaffold_59_367766_367775_-,34.79750843,26.49953109,33.46254683,73.99138425,59.82515452,31.5399438,35.38199834,35.11284273,1.091016011,5.555257431,7.57620902,6.31E-05,0.001125671,1.868013518,0.001125671,0.018553347,scaffold_59,367766,367775,-,1
scaffold_95_247732_247759_-,77.89512506,71.12784535,79.6427365,30.74641202,26.71172428,50.0713997,46.20305306,56.9452922,-1.030726722,5.945633098,-7.577166629,6.31E-05,0.001125671,1.896919986,0.001125671,0.015524438,scaffold_95,247732,247759,-,1
scaffold_2_2406489_2406513_+,6.560298041,6.961791212,6.923649392,15.74813108,13.90790245,5.719143098,5.930763934,3.5662334,1.346682398,3.229200352,7.570109478,6.35E-05,0.001129144,2.199478086,0.001129144,0.0236437,scaffold_2,2406489,2406513,+,1
scaffold_3_3508967_3509049_-,7.799753494,8.590681789,4.298342921,27.72601687,31.23514556,11.23364113,9.914870642,4.744861268,2.001041097,3.704681906,7.567014722,6.37E-05,0.001129144,2.067158144,0.001129144,0.025716181,scaffold_3,3508967,3509049,-,1
scaffold_8_1706365_1706380_+,50.66195093,48.738537,54.79332348,7.237810858,8.939807659,14.90731912,23.72128133,22.16597307,-1.853967195,4.791163614,-7.568053263,6.36E-05,0.001129144,2.16364204,0.001129144,0.019854049,scaffold_8,1706365,1706380,+,1
scaffold_183_55088_55120_+,60.65685971,63.06272778,64.19320216,23.73227975,25.49610091,33.24208029,35.10673579,30.32367885,-0.7950087,5.552558943,-7.564861913,6.38E-05,0.001129341,1.904844434,0.001129341,0.015433779,scaffold_183,55088,55120,+,1
scaffold_51_55754_55801_-,119.6158237,88.61172281,98.25858822,211.7364796,280.3464806,54.38014508,86.8966609,79.77929507,1.579196305,7.054337318,7.561756523,6.40E-05,0.001130559,1.868433242,0.001130559,0.029662362,scaffold_51,55754,55801,-,1
scaffold_3_787161_787213_+,3677.19598,3984.695549,4954.024932,763.3916405,414.573857,1005.954898,965.518375,841.5684392,-1.735799848,10.74591674,-7.541927149,6.52E-05,0.001147695,1.859677661,0.001147695,0.040101321,scaffold_3,787161,787213,+,1
scaffold_61_447890_447895_+,7.577750114,7.648112902,9.376464573,22.09072745,29.79906217,5.703555463,7.775515357,11.9559719,1.67641908,3.76151038,7.543857785,6.51E-05,0.001147695,2.004555761,0.001147695,0.025573272,scaffold_61,447890,447895,+,1
scaffold_13_1718598_1718604_-,9.684889207,10.37464627,10.80709262,9.235975646,11.25757831,53.24611008,52.87799079,58.46998954,-1.1164095,4.56317493,-7.525379047,6.62E-05,0.00115345,2.030672079,0.00115345,0.018367644,scaffold_13,1718598,1718604,-,1
scaffold_1321_3451_3595_+,84.96511332,84.05992332,49.88708774,6.345439733,12.80106208,47.11068438,50.3909009,42.4201747,-2.529829209,5.456987328,-7.527275103,6.61E-05,0.00115345,2.057426007,0.00115345,0.032273888,scaffold_1321,3451,3595,+,1
scaffold_14_431625_431627_+,1.39E-17,1.39E-17,1.39E-17,15.34809748,20.74879062,1.39E-17,1.39E-17,1.39E-17,5.26820965,0.55376424,7.531090602,6.59E-05,0.00115345,1.318922668,0.00115345,0.028245794,scaffold_14,431625,431627,+,1
scaffold_23_922718_922719_+,18.87261394,14.74958767,14.90284028,37.74965781,31.01684893,18.73848669,19.54499734,17.03345121,1.046465224,4.63936316,7.523328088,6.64E-05,0.00115345,1.861220373,0.00115345,0.020058968,scaffold_23,922718,922719,+,1
scaffold_40_709270_709557_-,26.18927589,19.25130112,14.93543971,153.8039399,155.1860879,57.76074916,32.0314215,20.21404741,2.642232072,5.601268137,7.527158966,6.61E-05,0.00115345,1.844068049,0.00115345,0.056100719,scaffold_40,709270,709557,-,1
scaffold_80_274899_274912_-,78.99546324,68.68252208,91.93226195,89.44753488,97.34915354,24.97273612,31.49816952,28.63258886,1.044911526,6.074896873,7.531065565,6.59E-05,0.00115345,1.824015224,0.00115345,0.017985626,scaffold_80,274899,274912,-,1
scaffold_83_272585_272636_-,10341.61345,10823.13964,9538.429372,3928.601574,2414.000245,8677.243749,7028.917277,8145.361502,-1.471397256,12.99926844,-7.523094716,6.64E-05,0.00115345,1.84229807,0.00115345,0.029301482,scaffold_83,272585,272636,-,1
scaffold_99_326323_326329_+,31.54563517,33.57997339,35.64272398,52.6152123,45.69637466,13.22013346,20.76249396,15.15947973,1.133270038,5.086415179,7.514655745,6.69E-05,0.001160604,1.823430535,0.001160604,0.019250603,scaffold_99,326323,326329,+,1
scaffold_20_1028684_1028693_+,127.8782489,149.3189119,143.4683677,307.8385605,356.396124,205.0572678,247.1259341,180.6201401,1.026236985,7.911253773,7.508005171,6.73E-05,0.001165833,1.819802597,0.001165833,0.018281939,scaffold_20,1028684,1028693,+,1
scaffold_1_1478744_1478781_+,52.60639176,39.75315905,62.33521064,97.51011577,164.6716169,29.11057424,26.19881528,33.59380969,1.775395146,5.967765722,7.504909906,6.75E-05,0.001167147,1.803235607,0.001167147,0.037249656,scaffold_1,1478744,1478781,+,1
scaffold_23_604647_604651_+,23.48512325,15.58610072,25.94628876,42.71172735,50.66028803,13.14116339,7.118206613,9.882390831,1.736320793,4.563547973,7.490057038,6.85E-05,0.001179466,1.835048222,0.001179466,0.02472821,scaffold_23,604647,604651,+,1
scaffold_230_130809_130828_+,33.49016031,35.48623333,33.38732147,6.128505691,4.415802361,35.96980077,51.13590596,50.29428439,-2.725193899,4.864037215,-7.491727175,6.84E-05,0.001179466,2.244758747,0.001179466,0.020730342,scaffold_230,130809,130828,+,1
scaffold_187_90073_90115_-,14.65495761,9.97483322,10.91758868,26.87137824,23.62109933,10.59828107,7.126160425,6.463419129,1.422749775,3.924794738,7.486403434,6.87E-05,0.001181441,1.916813249,0.001181441,0.023090478,scaffold_187,90073,90115,-,1
scaffold_8_308978_308994_-,8.497026336,6.826994714,5.613080994,17.24791614,15.23243078,3.807558484,5.934958787,3.228213035,1.573282783,3.184318062,7.482814618,6.90E-05,0.001183351,2.143192045,0.001183351,0.024322463,scaffold_8,308978,308994,-,1
scaffold_10_679492_679529_+,1.39E-17,1.39E-17,1.39E-17,37.19111442,55.95599353,1.39E-17,1.39E-17,1.39E-17,6.598477651,0.886260819,7.480099704,6.91E-05,0.001183564,1.298227257,0.001183564,0.033045332,scaffold_10,679492,679529,+,1
scaffold_28_558344_558425_-,135.8085098,137.4476672,121.8856746,58.50009648,45.58703584,99.83585066,88.34177441,101.7595903,-1.042788164,6.793069218,-7.47834726,6.93E-05,0.001183564,1.762878919,0.001183564,0.014436903,scaffold_28,558344,558425,-,1
