promoter_ID	mat_females_1	mat_females_2	mat_females_3	mat_males_1	mat_males_2	pE_females_1	pE_females_2	pE_females_3	logFC	logCPM	PValue	FDR	tw_dis	chr	start	end	strand	de	gene	GO_ID	KOG_JGI	KOG_ID	FlyBase_id_representative_homolog	interprot_representative_homolog
scaffold_3_1828867_1828884_-.1	15.66740348	16.30094219	19.52825854	6.416313017	0.031155444	12.13323322	10.10401792	13.47340464	-2.359794603	3.994893979	3.11E-05	0.000163334	0.02615936	scaffold_3	1828867	1828884	-	1	JGI_V11_304717	"GO:0003677,GO:0003700,GO:0005634,GO:0006355"	0	0	FBgn0039044	Q2XVY6
scaffold_4_1306060_1306069_-	10.57204773	10.49274381	12.03431149	1.39E-17	1.39E-17	1.39E-17	1.39E-17	1.39E-17	-6.526847862	2.879468148	3.28E-07	2.69E-06	0.026974209	scaffold_4	1306060	1306069	-	1	JGI_V11_221202	"GO:0003677,GO:0003700,GO:0005634,GO:0006355"	0	0	0	0
scaffold_4_1306938_1306978_-	185.9115769	191.3940681	189.9965411	11.98755965	8.537918536	60.35907021	83.63878301	82.08254769	-4.187506085	6.910360391	2.62E-42	6.84E-40	0.017321469	scaffold_4	1306938	1306978	-	1	JGI_V11_221202	"GO:0003677,GO:0003700,GO:0005634,GO:0006355"	0	0	0	0
scaffold_52_220236_220240_-	1.39E-17	1.39E-17	1.39E-17	8.735472854	12.95976611	1.39E-17	1.39E-17	1.39E-17	6.501205043	2.407701119	2.23E-08	2.33E-07	0.030653474	scaffold_52	220236	220240	-	1	JGI_V11_323148	"GO:0003677,GO:0003700,GO:0005634,GO:0006355"	KOG0490	KOG0490	0	0
scaffold_52_222939_223000_-	1.39E-17	1.39E-17	1.39E-17	19.80639179	22.40451985	1.39E-17	1.39E-17	1.39E-17	7.454155619	3.030295908	6.21E-15	1.95E-13	0.028019546	scaffold_52	222939	223000	-	1	JGI_V11_323148	"GO:0003677,GO:0003700,GO:0005634,GO:0006355"	KOG0490	KOG0490	0	0
scaffold_52_224628_224649_-	111.2577593	101.7580548	109.598099	322.0257291	269.4168093	135.0255229	130.4442186	117.9161002	1.458448604	7.557359579	7.73E-16	2.69E-14	0.013813467	scaffold_52	224628	224649	-	1	JGI_V11_323148	"GO:0003677,GO:0003700,GO:0005634,GO:0006355"	KOG0490	KOG0490	0	0
scaffold_7_2223165_2223167_-	7.562732878	6.938861448	4.755061456	1.39E-17	1.39E-17	1.39E-17	1.39E-17	1.39E-17	-5.757452378	2.392914092	0.000143281	0.000628078	0.029203663	scaffold_7	2223165	2223167	-	1	JGI_V11_37958	"GO:0003677,GO:0003700,GO:0005634,GO:0006355"	KOG2251	KOG2251	FBgn0004102	P22810
scaffold_92_454941_454943_+	12.76470634	13.34463445	14.95707775	1.39E-17	1.39E-17	7.780102297	8.730229477	5.781240216	-6.834861812	3.538837004	6.99E-09	8.11E-08	0.02444883	scaffold_92	454941	454943	+	1	JGI_V11_327607	"GO:0003676,GO:0008152,GO:0016491"	0	0	FBgn0039972	Q7KWG9
scaffold_17_860136_860137_+.1	8.096547554	7.77690124	8.412875283	1.39E-17	1.39E-17	1.39E-17	1.39E-17	1.39E-17	-6.086227695	2.589476873	1.53E-05	8.65E-05	0.027713085	scaffold_17	860136	860137	+	1	JGI_V11_101276	"GO:0003676,GO:0005634,GO:0008270"	0	0	0	0
scaffold_17_391601_391628_-.1	33.01649443	35.64262639	35.27516501	15.4370708	14.95237209	26.49220767	29.39438317	31.41698018	-1.183198287	5.100872047	0.000522085	0.00201302	0.017649311	scaffold_17	391601	391628	-	1	JGI_V11_223612	"GO:0003676,GO:0005634,GO:0008270"	KOG4118	KOG4118	FBgn0036537	Q9VUU7
scaffold_47_93326_93328_-	10.72276438	5.726601268	8.844684535	1.39E-17	1.39E-17	8.671236771	5.210227118	8.488279268	-6.142937329	3.206235666	1.00E-05	5.89E-05	0.027962365	scaffold_47	93326	93328	-	1	JGI_V11_188572	"GO:0003676,GO:0005634,GO:0008270"	KOG0227	KOG0227	FBgn0036314	Q9VU15
scaffold_47_93661_93736_-	19.38458839	20.03644064	20.51568922	1.39E-17	1.39E-17	1.39E-17	1.39E-17	1.39E-17	-7.376271409	3.51291156	4.99E-12	9.85E-11	0.02481057	scaffold_47	93661	93736	-	1	JGI_V11_188572	"GO:0003676,GO:0005634,GO:0008270"	KOG0227	KOG0227	FBgn0036314	Q9VU15
scaffold_5_699943_699948_-	7.339327927	6.678991583	5.545349064	1.39E-17	1.39E-17	1.39E-17	1.39E-17	1.39E-17	-5.779816784	2.405716184	0.000141434	0.000623303	0.028586398	scaffold_5	699943	699948	-	1	JGI_V11_311909	"GO:0003676,GO:0005634,GO:0008270"	KOG1721	KOG1721	FBgn0029899	Q9W3W6
scaffold_6_1679316_1679329_+	53.26259798	65.2271584	69.32677764	21.45281546	41.04918435	18.61929066	12.71247525	18.64803794	-1.000220836	5.524918428	0.001670421	0.005706105	0.030764477	scaffold_6	1679316	1679329	+	1	JGI_V11_44115	"GO:0003676,GO:0005634,GO:0008270"	KOG1721	KOG1721	FBgn0043364	Q4R0P9
scaffold_881_13939_13942_-	6.673743023	7.312530998	6.157437223	1.39E-17	1.39E-17	0.054517606	5.552342982	5.50270625	-5.821312281	2.790659735	9.72E-05	0.000446471	0.031615383	scaffold_881	13939	13942	-	1	JGI_V11_336167	"GO:0003676,GO:0005634,GO:0008270"	0	0	FBgn0035134	Q8IH78
scaffold_4_1628394_1628487_+	276.9804947	323.119264	289.3443487	95.86672334	71.46637009	201.9039046	237.3462028	236.58097	-1.823523479	7.976002842	4.79E-18	2.07E-16	0.016130824	scaffold_4	1628394	1628487	+	1	JGI_V11_305495	"GO:0003676,GO:0005634"	0	0	FBgn0016685	Q27415
scaffold_4_1628821_1628894_+	13.12396101	14.0213489	0	1.39E-17	1.39E-17	7.458364658	0.023205943	5.339524533	-6.229904985	3.029819674	0.000485255	0.001886733	0.250784632	scaffold_4	1628821	1628894	+	1	JGI_V11_305495	"GO:0003676,GO:0005634"	0	0	FBgn0016685	Q27415
scaffold_4_1629228_1629235_+	7.925128215	6.805950633	4.927772148	1.39E-17	1.39E-17	7.799466796	5.561787328	0.061586374	-5.786589239	2.840183788	0.000165294	0.000713517	0.03616275	scaffold_4	1629228	1629235	+	1	JGI_V11_305495	"GO:0003676,GO:0005634"	0	0	FBgn0016685	Q27415
scaffold_8_1217045_1217067_+	8.212170276	5.52065239	6.50960509	1.39E-17	1.39E-17	9.936501707	0.028511825	6.271382043	-5.827527132	2.929207759	0.000123345	0.000553071	0.042522758	scaffold_8	1217045	1217067	+	1	JGI_V11_313209	"GO:0003676,GO:0005634"	KOG1896	KOG1896	FBgn0024698	Q9V726
scaffold_28_209040_209079_-	12.08460522	11.87234578	11.39815757	1.39E-17	1.39E-17	9.15703225	10.17214271	7.441374254	-6.621134329	3.507645221	7.92E-08	7.34E-07	0.024104109	scaffold_28	209040	209079	-	1	JGI_V11_304334	"GO:0003676,GO:0005622,GO:0008408"	KOG2206	KOG2206	FBgn0038269	Q9VFF3
scaffold_12_1011357_1011457_-	32.66737091	29.93072927	27.41058478	8.980992321	9.99701986	21.04196047	11.93963987	12.63918731	-1.649252326	4.634409825	4.02E-05	0.000203924	0.023648806	scaffold_12	1011357	1011457	-	1	JGI_V11_314742	"GO:0003676,GO:0005622,GO:0005634,GO:0006606,GO:0008565"	KOG0116	KOG0116	FBgn0015778	Q9NH72
scaffold_1_1394632_1394660_+	9.141136209	8.309688709	4.993241289	1.39E-17	1.39E-17	0.03082892	0.01169328	5.9734847	-5.974325166	2.714734764	4.67E-05	0.000233339	0.036791804	scaffold_1	1394632	1394660	+	1	JGI_V11_232197	"GO:0003676,GO:0005524,GO:0016887,GO:0003723,GO:0005634,GO:0006397"	KOG0120	KOG0120	FBgn0005411	Q24562
scaffold_190_81270_81341_-	61.55675817	63.24829594	57.10703596	36.74855367	21.92548132	55.68231231	44.02793414	51.97392053	-1.04396738	5.879641013	0.000276007	0.001130107	0.020357739	scaffold_190	81270	81341	-	1	JGI_V11_219114	"GO:0003676,GO:0005524,GO:0008026,GO:0004386"	KOG0342	KOG0342	FBgn0025140	Q9VD51
scaffold_91_360225_360234_+	14.12051732	10.71629273	11.47824518	1.39E-17	1.39E-17	5.894361921	8.259785174	9.581972904	-6.659055373	3.472428992	5.75E-08	5.48E-07	0.025459701	scaffold_91	360225	360234	+	1	JGI_V11_309224	"GO:0003676,GO:0005524,GO:0008026,GO:0004386"	KOG0348	KOG0348	FBgn0027602	Q86B47
scaffold_9_1088107_1088116_+	15.20053625	13.63092669	9.094445945	62.18931027	79.38462314	15.92181064	18.56860616	32.72953184	2.473114376	5.222259685	8.59E-13	1.93E-11	0.035291271	scaffold_9	1088107	1088116	+	1	JGI_V11_98405	"GO:0003676,GO:0004519"	0	0	FBgn0036321	Q9VU22
scaffold_31_938534_938557_-	11.45575543	10.11832617	10.72011287	1.39E-17	1.39E-17	5.424295439	8.249240124	7.032477394	-6.491781843	3.332745818	2.93E-07	2.43E-06	0.025029801	scaffold_31	938534	938557	-	1	JGI_V11_304957	"GO:0003676,GO:0004518,GO:0006259"	KOG2379	KOG2379	FBgn0040347	Q9V3T1
scaffold_41_55000_55086_-	62.76924258	72.05220503	68.31076398	45.08522209	34.08419054	64.396655	69.55219632	77.08377303	-0.772515156	6.195238514	0.002542588	0.008237727	0.016419489	scaffold_41	55000	55086	-	1	JGI_V11_305840	"GO:0003676,GO:0004518"	KOG2039	KOG2039	FBgn0035121	Q8T0F1
scaffold_58_383260_383309_+	45.60419428	46.87889231	48.58808638	19.25861011	17.8325488	35.72425486	36.21563863	36.26342284	-1.336917182	5.449490151	1.39E-05	7.98E-05	0.015917139	scaffold_58	383260	383309	+	1	JGI_V11_306960	"GO:0003676,GO:0003910,GO:0005524,GO:0006260,GO:0006281,GO:0006310"	KOG0118	KOG0118	FBgn0032620	Q8MSG1
scaffold_32_30867_30914_-	273.9150926	309.9544277	304.499184	107.0284283	119.5355399	214.1538982	231.8540769	185.4839842	-1.38553233	7.987317113	4.89E-13	1.15E-11	0.013841314	scaffold_32	30867	30914	-	1	JGI_V11_225247	"GO:0003676,GO:0003723,GO:0005634,GO:0005737,GO:0006396,GO:0006405,GO:0030529"	KOG4213	KOG4213	FBgn0011638	P40796
scaffold_69_171377_171480_+	396.2791379	416.6884367	414.2435571	288.1298746	253.8808837	349.5879473	384.8772545	320.1464582	-0.593766628	8.673623326	0.000240841	0.001001944	0.011458914	scaffold_69	171377	171480	+	1	JGI_V11_227119	"GO:0003676,GO:0003723"	0	0	FBgn0028734	Q9NFU0
scaffold_77_234171_234245_-	114.8021612	110.5807717	111.0325994	69.88651372	54.20729374	92.11493212	86.26983539	86.23437805	-0.852362284	6.738386525	8.45E-05	0.000396798	0.013560018	scaffold_77	234171	234245	-	1	JGI_V11_326177	"GO:0003676,GO:0003677"	KOG4661	KOG4661	FBgn0039229	Q7K1P7
scaffold_1_934122_934162_+.1	15.95848561	18.08024364	17.42089917	7.464117676	0.035712832	7.595278472	10.07755238	9.249015784	-2.148270713	3.895313119	8.88E-05	0.000413306	0.027281288	scaffold_1	934122	934162	+	1	JGI_V11_299818	GO:0003676	KOG3116	KOG3116	FBgn0038389	Q9VF05
scaffold_10_89703_89753_+	33.8360305	41.38494424	37.66826679	6.416313017	0.031155444	20.4665371	17.49732011	19.42488484	-3.486634323	4.814466636	2.45E-13	5.99E-12	0.022277675	scaffold_10	89703	89753	+	1	JGI_V11_98603	GO:0003676	KOG0118	KOG0118	FBgn0039730	Q8SYB8
scaffold_102_167404_167531_+	220.3280037	243.2443562	249.2526755	145.0020699	143.1365007	184.2098702	160.7250752	160.998344	-0.721406997	7.776131126	3.95E-05	0.000200614	0.011569585	scaffold_102	167404	167531	+	1	JGI_V11_189289	GO:0003676	KOG4205	KOG4205	FBgn0086897	Q08473
scaffold_11_1380077_1380163_+	124.468262	136.1139984	134.8321891	55.50782965	42.82239249	106.1707526	106.9881149	84.11172555	-1.420291308	6.862436123	1.64E-09	2.17E-08	0.016511013	scaffold_11	1380077	1380163	+	1	JGI_V11_222793	GO:0003676	KOG4208	KOG4208	FBgn0038989	Q8SYV4
scaffold_120_352221_352360_-	162.9405485	170.611706	171.2143647	67.53932855	61.41563472	110.2550973	102.5254443	125.8996305	-1.382115983	7.154870744	1.97E-11	3.59E-10	0.012941334	scaffold_120	352221	352360	-	1	JGI_V11_62581	GO:0003676	KOG4207	KOG4207	FBgn0040286	Q7KTD2
scaffold_14_1591457_1591535_+	513.1494255	584.8579349	570.9588984	181.2097039	126.7903894	359.7348217	328.4490511	354.2709694	-1.85195141	8.771128813	3.74E-20	2.16E-18	0.01690134	scaffold_14	1591457	1591535	+	1	JGI_V11_301602	GO:0003676	KOG0533	KOG0533	FBgn0010774	Q9V3E7
scaffold_14_1592496_1592516_+	10.20234484	5.974783537	9.80886396	1.39E-17	1.39E-17	5.258657095	0.010348618	0.026094134	-6.181412294	2.807565484	8.19E-06	4.88E-05	0.034306943	scaffold_14	1592496	1592516	+	1	JGI_V11_301602	GO:0003676	KOG0533	KOG0533	FBgn0010774	Q9V3E7
scaffold_14_1602478_1602530_+	134.5263913	150.1650612	125.0417576	81.96419184	45.07923921	105.1530169	102.5843807	90.90918367	-1.102557878	6.939286747	3.40E-05	0.000176972	0.026679263	scaffold_14	1602478	1602530	+	1	JGI_V11_315633	GO:0003676	KOG4209	KOG4209	FBgn0037707	Q9VHC0
scaffold_14_1603242_1603251_+	6.271936991	4.793617495	5.485495646	1.39E-17	1.39E-17	0.027278696	0.01034882	5.249699618	-5.543168917	2.476107948	0.000588353	0.002235719	0.033429211	scaffold_14	1603242	1603251	+	1	JGI_V11_315633	GO:0003676	KOG4209	KOG4209	FBgn0037707	Q9VHC0
scaffold_15_638037_638081_+	301.15102	332.8322348	327.6638276	198.7590642	140.6994723	288.3988674	240.7668844	286.5277153	-0.916669341	8.261034577	9.42E-06	5.55E-05	0.018857469	scaffold_15	638037	638081	+	1	JGI_V11_195083	GO:0003676	KOG0106	KOG0106	FBgn0004587	P26686
scaffold_15_1013026_1013090_-	13.73830698	6.06040085	11.08548097	1.39E-17	1.39E-17	1.39E-17	1.39E-17	1.39E-17	-6.42672318	2.810909348	9.93E-07	7.37E-06	0.032630518	scaffold_15	1013026	1013090	-	1	JGI_V11_47975	GO:0003676	KOG2113	KOG2113	FBgn0039920	Q9V4F3
scaffold_173_86562_86591_-	61.47131176	63.48342749	60.22007644	32.47281264	35.74009594	45.59630056	50.80408598	47.9241094	-0.854008584	5.899157925	0.001095223	0.003918713	0.01464283	scaffold_173	86562	86591	-	1	JGI_V11_231808	GO:0003676	KOG0121	KOG0121	FBgn0022943	Q9V3L6
scaffold_183_19626_19629_+	1.39E-17	1.39E-17	1.39E-17	10.11825572	29.9842162	1.39E-17	1.39E-17	1.39E-17	7.381075112	2.976638812	3.11E-12	6.39E-11	0.066815339	scaffold_183	19626	19629	+	1	JGI_V11_263172	GO:0003676	KOG0161	KOG0161	0	0
scaffold_2_432261_432308_+	51.37956429	60.28718076	60.01425682	29.54432057	26.57694574	44.49023068	33.85539119	46.55647752	-1.025188432	5.734482115	0.000407089	0.00160239	0.018485439	scaffold_2	432261	432308	+	1	JGI_V11_230136	GO:0003676	KOG0114	KOG0114	FBgn0035692	Q9VRV7
scaffold_2_273917_273976_-	34.21151241	39.00725324	36.89838331	18.71464574	14.40373231	26.66542455	26.41619378	25.18195246	-1.142765325	5.102709441	0.000686088	0.002558197	0.017989916	scaffold_2	273917	273976	-	1	JGI_V11_310126	GO:0003676	0	0	0	0
scaffold_21_1144001_1144086_+	68.71277027	77.03827492	63.43229223	33.63062668	29.57085549	44.15477971	38.92148884	42.36373834	-1.139016714	5.903370291	1.87E-05	0.000103343	0.016217604	scaffold_21	1144001	1144086	+	1	JGI_V11_224305	GO:0003676	KOG0118	KOG0118	FBgn0030571	Q8MZG3
scaffold_23_841793_841880_+	103.8710736	108.7430236	112.2732622	41.7754774	28.6939542	63.28400273	55.16650597	66.00177895	-1.616155956	6.428826695	1.08E-10	1.77E-09	0.016235795	scaffold_23	841793	841880	+	1	JGI_V11_224415	GO:0003676	KOG4205	KOG4205	FBgn0004838	P48809
scaffold_24_1083217_1083304_-	142.3888381	145.5410299	125.6388124	90.59682178	70.07756754	89.36247987	88.36523908	77.21946091	-0.778019353	6.929210387	0.0003323	0.001339954	0.015802645	scaffold_24	1083217	1083304	-	1	JGI_V11_303941	GO:0003676	KOG0119	KOG0119	FBgn0025571	Q8SXI7
scaffold_3_1726848_1726958_+	126.0972168	129.0700573	116.9133109	79.50025635	56.29793483	93.23411777	112.9279652	93.4822431	-0.867808679	6.890211638	0.0001727	0.000742341	0.017808545	scaffold_3	1726848	1726958	+	1	JGI_V11_206317	GO:0003676	KOG4209	KOG4209	FBgn0005648	Q7KNF2
scaffold_3_1727411_1727421_+	7.527519986	7.28389342	7.810952306	1.39E-17	1.39E-17	5.466036813	7.363032456	0.059551964	-5.98549646	2.915157508	2.78E-05	0.000147862	0.033238673	scaffold_3	1727411	1727421	+	1	JGI_V11_206317	GO:0003676	KOG4209	KOG4209	FBgn0005648	Q7KNF2
scaffold_3_2792185_2792236_+	32.99267752	39.39792687	35.94870222	16.7318624	11.99372	28.99629296	29.50065288	33.99383756	-1.322996266	5.148241527	0.00012361	0.000554016	0.018772761	scaffold_3	2792185	2792236	+	1	JGI_V11_311062	GO:0003676	KOG1676	KOG1676	0	0
scaffold_33_978169_978192_-	125.9230343	124.1254544	106.3188143	315.1343098	231.7457849	201.4707705	258.6489636	235.1333028	1.201961174	7.854716945	2.31E-08	2.41E-07	0.021809743	scaffold_33	978169	978192	-	1	JGI_V11_305110	GO:0003676	0	0	0	0
scaffold_4_2629762_2629840_+	44.78626593	46.09525946	55.69749149	25.60787248	27.58317285	29.92040592	33.51931453	33.472652	-0.874743993	5.498253113	0.002304714	0.007570614	0.017580245	scaffold_4	2629762	2629840	+	1	JGI_V11_221355	GO:0003676	KOG0533	KOG0533	FBgn0030956	Q9VWQ6
scaffold_47_601726_601756_-	9.885537923	9.904712652	8.552594261	1.39E-17	1.39E-17	8.144138159	6.230587799	0.065674721	-6.306090055	3.108542825	3.61E-06	2.36E-05	0.034318126	scaffold_47	601726	601756	-	1	JGI_V11_322467	GO:0003676	KOG2279	KOG2279	FBgn0029764	Q7KVW1
scaffold_55_666194_666224_-	56.84642194	64.83623651	69.22684515	1.39E-17	1.39E-17	34.26763759	46.43600482	29.15859581	-9.041352523	5.526586675	1.27E-27	1.27E-25	0.023691248	scaffold_55	666194	666224	-	1	JGI_V11_199569	GO:0003676	KOG1804	KOG1804	FBgn0036451	Q7KUL0
scaffold_56_203204_203257_-	11.82580614	7.003069198	6.203823655	1.39E-17	1.39E-17	0.063030937	12.7674591	0.060286359	-6.128766202	2.987609801	0.00033239	0.001339954	0.189847838	scaffold_56	203204	203257	-	1	JGI_V11_323721	GO:0003676	KOG0113	KOG0113	FBgn0016978	P17133
scaffold_6_1045780_1045803_+	12.08758153	11.36569394	11.57691444	1.39E-17	1.39E-17	6.3002519	6.721468903	5.753819141	-6.607872123	3.353778268	1.23E-07	1.09E-06	0.024416604	scaffold_6	1045780	1045803	+	1	JGI_V11_312436	GO:0003676	KOG2039	KOG2039	FBgn0003891	P25823
scaffold_6_1709689_1709701_+	51.75238959	45.81735241	54.36575792	1.39E-17	1.39E-17	24.58693658	27.77541512	36.70072517	-8.712509012	5.225866638	5.40E-24	4.26E-22	0.021632029	scaffold_6	1709689	1709701	+	1	JGI_V11_312582	GO:0003676	KOG2039	KOG2039	FBgn0003891	P25823
scaffold_62_290127_290179_-	166.2696073	182.029779	173.2547777	80.4359516	61.11211952	86.1687308	108.3200832	95.10936862	-1.294913964	7.127145956	2.18E-09	2.81E-08	0.015831881	scaffold_62	290127	290179	-	1	JGI_V11_307331	GO:0003676	KOG0118	KOG0118	FBgn0001215	P07909
scaffold_7_800288_800306_+	8.795812952	5.772868817	5.977468666	1.39E-17	1.39E-17	0.035379594	6.763154907	0.033842814	-5.84862536	2.678440575	0.00011314	0.000510687	0.038491162	scaffold_7	800288	800306	+	1	JGI_V11_307836	GO:0003676	KOG2190	KOG2190	0	0
scaffold_75_75245_75260_-	4.998987795	7.578614462	6.78303008	1.39E-17	1.39E-17	1.39E-17	1.39E-17	1.39E-17	-5.765106882	2.397288965	0.000142672	0.000626013	0.02900094	scaffold_75	75245	75260	-	1	JGI_V11_308097	GO:0003676	KOG0118	KOG0118	FBgn0031607	Q8SXG7
scaffold_87_282742_282811_+	204.504648	215.2623026	223.4146844	78.9637465	53.08903676	186.7608649	166.6842096	176.8694036	-1.696885634	7.572092084	3.78E-15	1.21E-13	0.015449595	scaffold_87	282742	282811	+	1	JGI_V11_299559	GO:0003676	KOG2573	KOG2573	FBgn0038964	Q8IGT5
scaffold_47_938676_938682_+	98.72513743	96.68155187	75.81634219	476.4433491	486.6361662	135.1722958	137.1109454	184.4545881	2.411363037	7.934284833	2.91E-30	3.26E-28	0.020827028	scaffold_47	938676	938682	+	1	JGI_V11_306275	"GO:0001584,GO:0007186,GO:0016021,GO:0007601,GO:0007602,GO:0008318,GO:0018346"	KOG3656	KOG3656	0	0
scaffold_47_939639_939660_+	1.39E-17	1.39E-17	1.39E-17	13.6187461	18.59140067	0.028783644	5.429644652	0.027534102	7.066405193	2.915476997	1.27E-11	2.39E-10	0.035374226	scaffold_47	939639	939660	+	1	JGI_V11_306275	"GO:0001584,GO:0007186,GO:0016021,GO:0007601,GO:0007602,GO:0008318,GO:0018346"	KOG3656	KOG3656	0	0
scaffold_598_19831_19836_-	0	0	7.652677427	16.77877501	20.67027752	16.30725601	18.82801459	20.68333986	2.859020111	4.035298194	3.31E-07	2.71E-06	0.031569234	scaffold_598	19831	19836	-	1	JGI_V11_307030	"GO:0001584,GO:0007186,GO:0016021,GO:0007601,GO:0007602,GO:0008318,GO:0018346"	KOG3656	KOG3656	FBgn0002940	P06002
scaffold_598_27757_27766_-	59.04983676	54.30384146	49.62366705	431.1929692	449.7262716	95.06664935	74.7168658	136.2632378	3.016298241	7.610919384	3.44E-31	4.27E-29	0.031092232	scaffold_598	27757	27766	-	1	JGI_V11_307031	"GO:0001584,GO:0007186,GO:0016021,GO:0007601,GO:0007602,GO:0008318,GO:0018346"	KOG3656	KOG3656	FBgn0002940	P06002
scaffold_40_716052_716057_+	29.33466277	22.16992498	27.8249128	80.25907643	97.55747607	22.47007704	32.55962843	39.46325397	1.744646888	5.714459717	4.55E-10	6.69E-09	0.025471531	scaffold_40	716052	716057	+	1	JGI_V11_305771	"GO:0001584,GO:0007186,GO:0016021,GO:0007601,GO:0007602"	KOG3656	KOG3656	FBgn0002940	P06002
scaffold_40_708367_708434_-	1.39E-17	1.39E-17	1.39E-17	15.22011341	24.42771414	1.39E-17	1.39E-17	1.39E-17	7.364088456	2.96524448	9.86E-14	2.55E-12	0.033188788	scaffold_40	708367	708434	-	1	JGI_V11_54168	"GO:0001584,GO:0007186,GO:0016021,GO:0007601,GO:0007602"	KOG3656	KOG3656	FBgn0002940	P06002
scaffold_40_709270_709574_-	24.28499944	17.90619101	14.57970579	162.4224989	163.5942513	63.83793165	33.84813757	22.43165916	3.098282776	6.207652716	3.18E-16	1.19E-14	0.06171663	scaffold_40	709270	709574	-	1	JGI_V11_54168	"GO:0001584,GO:0007186,GO:0016021,GO:0007601,GO:0007602"	KOG3656	KOG3656	FBgn0002940	P06002
scaffold_78_112172_112175_+	1.39E-17	1.39E-17	1.39E-17	11.51451034	17.6613208	1.39E-17	1.39E-17	1.39E-17	6.924637868	2.666368185	1.38E-10	2.24E-09	0.031364351	scaffold_78	112172	112175	+	1	JGI_V11_216106	"GO:0001584,GO:0007186,GO:0016021,GO:0007601,GO:0007602"	KOG3656	KOG3656	FBgn0002940	P06002
scaffold_78_142886_142925_+	7.431902005	0	4.912348325	48.66082057	40.6211145	11.88798613	13.4273868	7.664642482	3.421262367	4.409041986	6.31E-16	2.24E-14	0.030672382	scaffold_78	142886	142925	+	1	JGI_V11_326260	"GO:0001584,GO:0007186,GO:0016021,GO:0007601,GO:0007602"	KOG3656	KOG3656	FBgn0002940	P06002
scaffold_78_143818_143874_+	10.57378083	6.615904383	8.313419201	64.41886006	76.06960826	15.65981507	18.69609921	8.995841106	3.028246826	4.998029701	1.03E-18	5.03E-17	0.026303521	scaffold_78	143818	143874	+	1	JGI_V11_326260	"GO:0001584,GO:0007186,GO:0016021,GO:0007601,GO:0007602"	KOG3656	KOG3656	FBgn0002940	P06002
scaffold_24_1185919_1186002_-	204.3476308	238.7497464	210.0401828	346.5624729	285.4017638	326.0181947	343.6891477	324.1538188	0.53713058	8.363965453	0.001515575	0.005242222	0.013021	scaffold_24	1185919	1186002	-	1	JGI_V11_303947	"GO:0001509,GO:0004197,GO:0006508"	KOG1348	KOG1348	0	0
scaffold_102_165431_165457_-	37.33221169	39.40166014	31.06941967	6.746357908	9.065478758	16.15023404	14.71254314	18.27994526	-2.168716634	4.783507633	4.70E-08	4.59E-07	0.020709231	scaffold_102	165431	165457	-	1	JGI_V11_300571	"GO:0000786,GO:0003677,GO:0005634,GO:0006334,GO:0007001"	KOG1757	KOG1757	FBgn0001197	P08985
scaffold_102_166429_166522_-	450.5518259	539.0512312	446.6023627	132.2702935	95.16312362	241.8863077	236.4178907	259.5163427	-2.072423388	8.444016149	1.03E-22	7.37E-21	0.017713972	scaffold_102	166429	166522	-	1	JGI_V11_300571	"GO:0000786,GO:0003677,GO:0005634,GO:0006334,GO:0007001"	KOG1757	KOG1757	FBgn0001197	P08985
scaffold_111_365892_365896_-	14.36015402	14.09943129	13.54235559	1.39E-17	1.39E-17	11.19722154	11.13589087	8.191731484	-6.867227232	3.688957024	4.33E-09	5.23E-08	0.023588229	scaffold_111	365892	365896	-	1	JGI_V11_62047	"GO:0000786,GO:0003677,GO:0005634,GO:0006334,GO:0007001"	KOG1744	KOG1744	0	0
