chr	start	end	breadth	score	strand	nTSSs	SI
2043	scaffold_14	853308	853313	6	3	-	19377	1.26995105260506
2044	scaffold_14	855269	855270	2	1	-	421	-1.02094618008886
2045	scaffold_14	855442	855443	2	1	-	568	1.04030725147355
2046	scaffold_14	877324	877325	2	3	-	654	0.969413813181527
2047	scaffold_14	904253	904254	2	1	-	411	1.03271077345752
2048	scaffold_14	905832	905834	3	3	-	430	0.58713202293942
2049	scaffold_14	906083	906097	15	3	-	2964	-2.37124185468666
2050	scaffold_14	952452	952455	4	3	-	1387	0.49156590851399
2051	scaffold_14	985017	985018	2	3	-	1847	0.50928224458434
2052	scaffold_14	998875	998881	7	3	-	15374	0.18089968186402
2053	scaffold_14	1020596	1020610	15	3	-	1415	-1.08553977926486
2054	scaffold_14	1024060	1024061	2	2	-	422	1.00811765269885
2055	scaffold_14	1024205	1024206	2	3	-	1512	-1.86323239084525
2056	scaffold_14	1197323	1197327	5	3	-	6801	0.103310410922165
2057	scaffold_14	1199818	1199819	2	3	-	2680	1.77298035017182
2058	scaffold_14	1200173	1200186	14	3	-	7184	-1.72472463922961
2059	scaffold_14	1200212	1200215	4	3	-	6334	-0.90468182605939
2060	scaffold_14	1200240	1200259	20	3	-	5619	-0.403992405203114
2061	scaffold_14	1221230	1221231	2	2	-	655	-0.22075401175623
2062	scaffold_14	1221314	1221315	2	1	-	501	0.64944979440315
2063	scaffold_14	1230015	1230066	52	3	-	13157	-2.86516733254357
2064	scaffold_14	1287465	1287480	16	3	-	6699	0.764650430493422
2065	scaffold_14	1287824	1287838	15	3	-	130239	0.916102741607651
2066	scaffold_14	1293530	1293531	2	3	-	1026	0.377429009946953
2067	scaffold_14	1298301	1298308	8	3	-	34333	-0.023782902318656
2068	scaffold_14	1299973	1299974	2	1	-	49692	0.966966517635272
2069	scaffold_14	1301749	1301754	6	3	-	105992	0.866180213091533
2070	scaffold_14	1303587	1303588	2	2	-	51193	1.01011992973483
2071	scaffold_14	1305122	1305123	2	2	-	850	-1.20955247885738
2072	scaffold_14	1305323	1305330	8	3	-	189649	-0.326157626794264
2073	scaffold_14	1307837	1307847	11	3	-	75984	0.438224391040662
2074	scaffold_14	1313601	1313608	8	3	-	20506	0.516823943828857
2075	scaffold_14	1316150	1316152	3	3	-	873	-0.0377403303041191
2076	scaffold_14	1316304	1316305	2	1	-	284	1.45690584524492
2077	scaffold_14	1316688	1316695	8	3	-	6186	0.184194685593696
2078	scaffold_14	1318566	1318571	6	3	-	29775	0.803572068122836
2079	scaffold_14	1319947	1319948	2	3	-	899	-0.365631922727123
2080	scaffold_14	1320265	1320289	25	3	-	3951	-1.4044571080634
2081	scaffold_14	1320507	1320514	8	3	-	54990	0.177146998710636
2082	scaffold_14	1324158	1324163	6	3	-	3410	0.552504313409782
2083	scaffold_14	1329794	1329797	4	3	-	3423	0.0693000203325445
2084	scaffold_14	1329951	1329958	8	3	-	49756	0.546417451486857
2085	scaffold_14	1331430	1331435	6	3	-	8028	0.0994566951713949
2086	scaffold_14	1342570	1342571	2	1	-	384	0.417730040301724
2087	scaffold_14	1380558	1380591	34	3	-	6442	-1.32405128641927
2088	scaffold_14	1383457	1383466	10	3	-	2319	-2.55325526352921
2089	scaffold_14	1402361	1402380	20	3	-	3893	-2.48334690675116
2090	scaffold_14	1414315	1414316	2	1	-	576	-0.611770495876817
2091	scaffold_14	1415656	1415665	10	3	-	22337	-0.344360322942924
2092	scaffold_14	1472716	1472717	2	1	-	529	0.0186991845124571
2093	scaffold_14	1472765	1472766	2	1	-	659	-0.814486728086354
2094	scaffold_14	1472790	1472791	2	1	-	416	-0.398689692650287
2095	scaffold_14	1495255	1495267	13	3	-	4045	-0.831551725844308
2096	scaffold_14	1541027	1541028	2	3	-	714	0.429556503254602
2097	scaffold_14	1548926	1548957	32	3	-	3545	-2.67280708110401
2098	scaffold_14	1552388	1552439	52	3	-	8669	-1.27176418779025
2099	scaffold_14	1556663	1556667	5	3	-	1218	-0.968335564234101
2100	scaffold_14	1591275	1591281	7	3	-	1476	-0.935715293077396
2101	scaffold_14	1598457	1598458	2	3	-	1869	-0.234793876227277
2102	scaffold_14	1611878	1611879	2	1	-	328	0.874524681893481
2103	scaffold_14	1638129	1638132	4	3	-	486	-0.378912090604957
2104	scaffold_14	1656164	1656165	2	3	-	3299	0.597655042506701
2105	scaffold_14	1656204	1656205	2	1	-	470	-0.565074488636619
2106	scaffold_141	24950	24962	13	3	+	856	-1.59524740040877
2107	scaffold_141	24982	25006	25	3	+	2768	-2.42163515476623
2108	scaffold_141	43369	43375	7	3	+	1622	-0.036076194176736
2109	scaffold_141	56426	56448	23	3	+	2979	-2.0605632695215
2110	scaffold_141	132251	132257	7	3	+	1203	-2.3820595172136
2111	scaffold_141	139640	139677	38	3	+	6032	-2.45004431253391
2112	scaffold_141	50190	50213	24	3	-	2475	-2.13897078162239
2113	scaffold_141	56032	56060	29	3	-	3252	-2.33322260730858
2114	scaffold_142	4188	4189	2	1	+	936	0.852044066595095
2115	scaffold_142	35062	35063	2	3	+	1205	0.235812365445307
2116	scaffold_142	35089	35093	5	3	+	3039	-0.774695495137287
2117	scaffold_142	92377	92378	2	1	+	565	-0.313675355877846
2118	scaffold_142	95404	95410	7	3	+	1353	-0.392995376018848
2119	scaffold_142	120550	120553	4	3	+	1045	0.0229802513517547
2120	scaffold_142	155056	155061	6	3	+	1939	-0.275162596377423
2121	scaffold_142	178151	178160	10	3	+	2270	-2.06240916445986
2122	scaffold_142	204951	204968	18	3	+	1331	-1.46806989046457
2123	scaffold_142	205074	205079	6	3	+	886	-0.900857157635079
2124	scaffold_142	233894	233901	8	3	+	2124	-0.823105048374578
2125	scaffold_142	30302	30320	19	3	-	3980	-2.57655906522243
2126	scaffold_142	30346	30347	2	2	-	403	0.744948639304779
2127	scaffold_142	49400	49421	22	3	-	1178	-2.30819704206115
2128	scaffold_142	125698	125707	10	3	-	2417	-0.717916462084931
2129	scaffold_142	135175	135176	2	1	-	781	-0.953429170807912
2130	scaffold_142	164703	164704	2	2	-	571	-0.389305318186573
2131	scaffold_142	164866	164871	6	3	-	1087	-1.46093678995278
2132	scaffold_142	174782	174785	4	3	-	840	0.265692712538756
2133	scaffold_142	204085	204086	2	1	-	484	0.327072660717802
2134	scaffold_142	204333	204385	53	3	-	65081	-2.08492705184262
2135	scaffold_142	212559	212564	6	3	-	3132	0.100855233589863
2136	scaffold_142	213014	213026	13	3	-	3795	-0.638506753352913
2137	scaffold_142	220692	220738	47	3	-	7520	-3.04839392612715
2138	scaffold_142	221695	221707	13	3	-	8160	-0.688042189317837
2139	scaffold_142	223277	223278	2	3	-	1600	1.90958300908803
2140	scaffold_142	225270	225280	11	3	-	502	-0.886345721666983
2141	scaffold_142	249300	249312	13	3	-	2841	-0.680972244766515
2142	scaffold_143	83330	83400	71	3	+	90490	-1.89233183071575
2143	scaffold_143	83805	83806	2	3	+	1215	0.400123120573029
2144	scaffold_143	83914	83915	2	2	+	524	1.22203449498388
2145	scaffold_143	84047	84061	15	3	+	1876	-1.6704199212665
2146	scaffold_143	84099	84100	2	3	+	1684	-0.953230899360299
2147	scaffold_143	84129	84135	7	3	+	3513	-0.777419063841011
2148	scaffold_143	92820	92821	2	3	+	813	0.516194309152827
2149	scaffold_143	185529	185533	5	3	+	573	0.520451444903388
2150	scaffold_143	198947	198955	9	3	+	2130	-1.7483998697131
2151	scaffold_143	202929	202972	44	3	+	22844	-2.38423707046002
2152	scaffold_143	204103	204104	2	1	+	649	-0.968469466460489
2153	scaffold_143	205532	205539	8	3	+	5124	1.17755638654853
2154	scaffold_143	205574	205575	2	1	+	5787	0.494830729585545
2155	scaffold_143	207036	207037	2	3	+	775	0.524944997159502
2156	scaffold_143	207260	207264	5	3	+	849	-0.789977059898666
2157	scaffold_143	210239	210257	19	3	+	68026	0.322728507309472
2158	scaffold_143	210536	210537	2	2	+	601	-0.638728544247061
2159	scaffold_143	210754	210755	2	1	+	783	-1.21126141236823
2160	scaffold_143	210785	210825	41	3	+	8693	-1.25590989223769
2161	scaffold_143	211747	211748	2	3	+	862	0.792603526176878
2162	scaffold_143	212208	212210	3	3	+	852	-0.582410514007347
2163	scaffold_143	225679	225680	2	3	+	1046	0.849906172469092
2164	scaffold_143	264020	264032	13	3	+	4245	-0.834522822424033
2165	scaffold_143	266609	266618	10	3	+	7656	-0.205217749412957
2166	scaffold_143	72568	72577	10	3	-	2092	-1.09042330679008
2167	scaffold_143	72718	72759	42	3	-	9965	-2.08704167758618
2168	scaffold_143	82157	82189	33	3	-	3231	-2.1514361352382
2169	scaffold_143	194047	194048	2	1	-	559	0.600946447189796
2170	scaffold_143	196502	196509	8	3	-	1682	-1.49809442873499
2171	scaffold_143	217056	217063	8	3	-	2373	-0.523902055040116
2172	scaffold_143	220694	220695	2	1	-	845	-1.7229226014462
2173	scaffold_143	220781	220795	15	3	-	3118	-2.39887915707536
2174	scaffold_143	259336	259337	2	1	-	459	-0.101386932702348
2175	scaffold_144	128223	128227	5	3	+	1122	0.00357693607750442
2176	scaffold_144	170054	170080	27	3	+	2163	-1.05695200532416
2177	scaffold_144	170772	170773	2	1	+	282	1.16963662784904
2178	scaffold_144	178169	178170	2	3	+	600	0.433098947021915
2179	scaffold_144	177307	177324	18	3	-	1308	-1.91085626873295
2180	scaffold_144	204556	204560	5	3	-	3848	-0.303436101553691
2181	scaffold_144	209429	209433	5	3	-	1906	0.29664825845957
2182	scaffold_145	4817	4831	15	3	+	1537	-1.4689735041062
2183	scaffold_145	62012	62092	81	3	+	7680	-3.63793679382798
2184	scaffold_145	66558	66561	4	3	+	2914	0.45840572129589
2185	scaffold_145	110060	110061	2	1	+	296	1.62762026944565
2186	scaffold_145	111408	111433	26	3	+	5431	-1.61406234475227
2187	scaffold_145	168880	168892	13	3	+	935	-1.30877372065126
2188	scaffold_145	175346	175355	10	3	+	716	-1.1365712869109
2189	scaffold_145	177630	177631	2	3	+	1356	0.861622072766985
2190	scaffold_145	184104	184106	3	3	+	1013	0.344859190197178
2191	scaffold_145	196053	196054	2	2	+	726	0.90612001111445
2192	scaffold_145	227915	227951	37	3	+	9688	-2.05620263873204
2193	scaffold_145	7432	7459	28	3	-	2314	-2.04352562277635
2194	scaffold_145	79767	79777	11	3	-	999	-2.1327079134792
2195	scaffold_145	102881	102882	2	1	-	383	0.126317541925877
2196	scaffold_145	144504	144506	3	3	-	3815	-1.5958762446161
2197	scaffold_145	144528	144532	5	3	-	1857	-1.6052151443712
2198	scaffold_145	144553	144554	2	1	-	261	1.63604867557704
2199	scaffold_145	158338	158339	2	3	-	836	0.890369551763576
2200	scaffold_145	165728	165750	23	3	-	6288	-2.02427341513013
2201	scaffold_145	171228	171236	9	3	-	863	-0.77785424212717
2202	scaffold_145	174690	174691	2	3	-	817	1.04647353990069
2203	scaffold_145	175086	175117	32	3	-	11351	-2.10015561430498
2204	scaffold_145	226419	226439	21	3	-	1222	-1.24442280300656
2205	scaffold_145	227072	227082	11	3	-	10709	-1.39722757815219
2206	scaffold_145	227105	227194	90	3	-	39994	-2.54718775145783
2207	scaffold_145	227225	227226	2	1	-	429	-1.09051742930042
2208	scaffold_145	237877	237879	3	3	-	4887	0.529930582656329
2209	scaffold_145	241754	241756	3	3	-	2283	0.240064086959938
2210	scaffold_145	242521	242523	3	3	-	951	-0.953290657640229
2211	scaffold_145	250137	250146	10	3	-	1316	-1.82931336662715
2212	scaffold_145	250226	250235	10	3	-	2169	-1.69558727131428
2213	scaffold_145	254045	254061	17	3	-	1161	-1.96042023686951
2214	scaffold_145	254147	254183	37	3	-	4309	-2.65531560846983
2215	scaffold_145	267157	267158	2	1	-	1216	-2.15127304724585
2216	scaffold_145	267183	267212	30	3	-	1998	-2.42731673624728
2217	scaffold_146	61379	61380	2	3	+	1375	0.256365297623803
2218	scaffold_146	74244	74258	15	3	+	9930	-1.33803699716612
2219	scaffold_146	87223	87242	20	3	+	2072	-1.79828752534997
2220	scaffold_146	142803	142815	13	3	+	3114	-0.952392654152157
2221	scaffold_146	148024	148028	5	3	+	6427	0.131120676732546
2222	scaffold_146	72429	72430	2	2	-	1375	-0.276384621330657
2223	scaffold_146	72450	72451	2	3	-	690	1.29869191616589
2224	scaffold_146	85969	85970	2	3	-	1428	0.812868272724053
2225	scaffold_146	158370	158373	4	3	-	1050	-0.775627026051751
2226	scaffold_146	158543	158544	2	3	-	1562	-2.01059803623695
2227	scaffold_146	180997	180998	2	2	-	745	-0.279151891027209
2228	scaffold_146	181045	181049	5	3	-	3709	0.105262115132135
2229	scaffold_147	61357	61390	34	3	+	5471	-2.16087011559058
2230	scaffold_147	69788	69797	10	3	+	858	-1.55200299337613
2231	scaffold_147	69845	69896	52	3	+	11883	-2.91752808201261
2232	scaffold_147	283275	283301	27	3	+	4300	-1.93451331824597
2233	scaffold_147	23558	23562	5	3	-	2238	0.268771121595242
2234	scaffold_147	281542	281543	2	3	-	1515	1.34301798052902
2235	scaffold_148	231333	231334	2	3	+	1236	-0.399178628945716
2236	scaffold_148	226786	226794	9	3	-	1170	-1.75070450468873
2237	scaffold_1497	3195	3213	19	3	-	1599	-1.95387436756518
2238	scaffold_1497	4056	4060	5	3	-	13656	0.945191940593515
2239	scaffold_1499	2505	2540	36	3	+	6133	-2.44279920256324
2240	scaffold_15	14968	14972	5	3	+	18291	0.071386978223843
2241	scaffold_15	19794	19823	30	3	+	36842	-1.73567696398049
2242	scaffold_15	21450	21451	2	1	+	439	-0.3091047380971
2243	scaffold_15	116700	116704	5	3	+	14659	0.890346416247032
2244	scaffold_15	119564	119566	3	3	+	10269	1.63094164760192
2245	scaffold_15	124368	124369	2	1	+	318	0.672005665897267
2246	scaffold_15	125692	125714	23	3	+	7896	-1.45789985922182
2247	scaffold_15	142205	142206	2	1	+	333	1.19276736636235
2248	scaffold_15	213293	213316	24	3	+	2697	-0.877335831851417
2249	scaffold_15	213607	213608	2	2	+	541	0.639598714699564
2250	scaffold_15	213793	213803	11	3	+	941	-0.725339852135447
2251	scaffold_15	218002	218006	5	3	+	1531	-1.35283803171489
2252	scaffold_15	225290	225292	3	1	+	158	0.691388577336312
2253	scaffold_15	233298	233306	9	3	+	2243	-1.50938522082407
2254	scaffold_15	234041	234069	29	3	+	2366	-1.97402157636099
2255	scaffold_15	234095	234099	5	3	+	2963	-2.26490819227832
2256	scaffold_15	244455	244475	21	3	+	79555	0.6806198241463
2257	scaffold_15	247276	247279	4	3	+	80074	0.967165488471668
2258	scaffold_15	247492	247493	2	2	+	1066	-0.971988296593719
2259	scaffold_15	247769	247780	12	3	+	841	0.102433678103591
2260	scaffold_15	255384	255400	17	3	+	1356	-1.09863825527613
2261	scaffold_15	258337	258359	23	3	+	2450	-1.90084465951017
2262	scaffold_15	261971	262005	35	3	+	6353	-2.05670616550064
2263	scaffold_15	268270	268306	37	3	+	4454	-2.56295251835444
2264	scaffold_15	270723	270731	9	3	+	1194	-0.759431777915605
2265	scaffold_15	272397	272398	2	1	+	396	-0.894105289750866
2266	scaffold_15	272419	272429	11	3	+	19028	-0.356708472864931
2267	scaffold_15	353052	353115	64	3	+	37422	-1.90150550732936
2268	scaffold_15	354770	354771	2	2	+	439	1.01633756548216
2269	scaffold_15	356211	356228	18	3	+	15017	0.425662929677448
2270	scaffold_15	361484	361523	40	3	+	5098	-2.13304918592759
2271	scaffold_15	363973	363979	7	3	+	1388	-1.68790259336369
2272	scaffold_15	375413	375444	32	3	+	32107	-1.05595915574967
2273	scaffold_15	376655	376660	6	3	+	1297	-2.01898144696796
2274	scaffold_15	384188	384201	14	3	+	7118	-0.501373383580756
2275	scaffold_15	390564	390572	9	3	+	795	-0.510310443832909
2276	scaffold_15	407547	407548	2	3	+	1903	0.572738884053761
2277	scaffold_15	458966	458976	11	3	+	1951	-0.722309868241176
2278	scaffold_15	459081	459088	8	3	+	3579	-0.356499068566618
2279	scaffold_15	638043	638064	22	3	+	20759	-0.0343262932256714
2280	scaffold_15	645098	645110	13	3	+	3066	-0.497028190123526
2281	scaffold_15	651882	651883	2	3	+	953	0.892239216515328
2282	scaffold_15	661708	661709	2	2	+	518	0.652999348380129
2283	scaffold_15	665750	665757	8	3	+	5355	0.885997391875641
2284	scaffold_15	669853	669869	17	3	+	3381	-1.7440951371839
2285	scaffold_15	670738	670741	4	3	+	549	-0.454541093157661
2286	scaffold_15	695501	695531	31	3	+	1993	-1.97908290214537
2287	scaffold_15	695602	695603	2	1	+	444	-0.115124811030352
2288	scaffold_15	749256	749261	6	3	+	877	0.147003959095958
2289	scaffold_15	749371	749375	5	3	+	891	-0.954378562602467
2290	scaffold_15	810584	810590	7	3	+	15904	0.332106361738035
2291	scaffold_15	811909	811910	2	1	+	394	0.839535004120989
2292	scaffold_15	812337	812338	2	1	+	801	-0.786035340698263
2293	scaffold_15	818081	818082	2	3	+	2276	0.860658720907592
2294	scaffold_15	821581	821613	33	3	+	5805	-1.57490244226147
2295	scaffold_15	823084	823086	3	3	+	2207	-0.302638255130892
2296	scaffold_15	823131	823132	2	1	+	425	1.33239738592812
2297	scaffold_15	829775	829779	5	3	+	4534	-0.183387210829326
2298	scaffold_15	831910	831911	2	1	+	655	-0.955234759848805
2299	scaffold_15	853119	853123	5	3	+	5415	0.450648477303542
2300	scaffold_15	855946	855953	8	3	+	38620	-0.128324209953549
2301	scaffold_15	855973	855999	27	3	+	40725	-0.491417449681632
2302	scaffold_15	856861	856863	3	3	+	644	-0.807105586006625
2303	scaffold_15	856883	856901	19	3	+	1257	-1.52573067264979
2304	scaffold_15	858929	858943	15	3	+	59291	-0.159447601430128
2305	scaffold_15	858963	858967	5	3	+	59843	-0.228669384111469
2306	scaffold_15	860228	860229	2	1	+	421	0.436022092146579
2307	scaffold_15	862010	862022	13	3	+	5346	-1.71160192048226
2308	scaffold_15	966568	966577	10	3	+	6029	-0.0109867016817318
2309	scaffold_15	981884	981903	20	3	+	1204	-0.553084287214138
2310	scaffold_15	992772	992777	6	3	+	718	0.154157634257467
2311	scaffold_15	1002791	1002796	6	3	+	1095	-0.765543256843909
2312	scaffold_15	1016441	1016469	29	3	+	12464	-0.0862230404758915
2313	scaffold_15	1045712	1045715	4	3	+	787	0.0207863203682108
2314	scaffold_15	1056654	1056658	5	3	+	9403	-0.345688587697365
2315	scaffold_15	1056773	1056790	18	3	+	1639	-0.184300852883746
2316	scaffold_15	1128728	1128733	6	3	+	2516	-1.36779048594804
2317	scaffold_15	1138639	1138650	12	3	+	2049	-2.31526685646602
2318	scaffold_15	1139985	1139998	14	3	+	370	-1.86396683088652
2319	scaffold_15	1157850	1157851	2	1	+	427	0.565260225143123
2320	scaffold_15	1184809	1184817	9	3	+	1066	-1.96771483205664
2321	scaffold_15	1186433	1186435	3	3	+	1658	-1.72851092160292
2322	scaffold_15	1194576	1194585	10	3	+	688	-0.594330527314662
2323	scaffold_15	1194641	1194642	2	2	+	525	0.203820119822113
2324	scaffold_15	1200569	1200570	2	1	+	365	0.317880438573053
2325	scaffold_15	1252630	1252631	2	3	+	687	0.396661917810186
2326	scaffold_15	1276927	1276931	5	3	+	1164	-0.29972469361989
2327	scaffold_15	1285012	1285021	10	3	+	6119	-0.521057069605857
2328	scaffold_15	1325916	1325946	31	3	+	4872	-2.43846588619229
2329	scaffold_15	1337530	1337534	5	3	+	1089	-0.104606150069146
2330	scaffold_15	1355134	1355141	8	3	+	2906	-1.6137872467427
2331	scaffold_15	1362113	1362122	10	3	+	10211	0.250282527946121
2332	scaffold_15	1363235	1363252	18	3	+	1779	-0.860837305849612
2333	scaffold_15	1363275	1363286	12	3	+	3038	-2.07506188835873
2334	scaffold_15	1404721	1404744	24	3	+	2901	-1.95678812580504
2335	scaffold_15	1404777	1404835	59	3	+	11779	-2.49610040676057
2336	scaffold_15	1429816	1429845	30	3	+	5479	-2.28659116051444
2337	scaffold_15	1443080	1443104	25	3	+	14544	-1.59172910845671
2338	scaffold_15	1467925	1467958	34	3	+	3045	-2.24502677760195
2339	scaffold_15	1471858	1471879	22	3	+	7143	-1.29756219490576
2340	scaffold_15	1474300	1474317	18	3	+	2666	-0.673665574144504
2341	scaffold_15	1573618	1573646	29	3	+	5929	-1.86733297372312
2342	scaffold_15	1573667	1573668	2	1	+	5826	-1.78846057464928
2343	scaffold_15	1577346	1577370	25	3	+	3488	-2.65661763694311
2344	scaffold_15	1647223	1647224	2	2	+	567	1.14623655239361
2345	scaffold_15	1699653	1699660	8	3	+	3084	0.155760166009879
2346	scaffold_15	17218	17219	2	3	-	648	0.179787793140622
2347	scaffold_15	19070	19071	2	3	-	22970	-1.16948466409741
2348	scaffold_15	19097	19139	43	3	-	23246	-1.28650124301065
2349	scaffold_15	89717	89739	23	3	-	5074	-2.38846590897974
2350	scaffold_15	99624	99631	8	3	-	13576	0.838427743233934
2351	scaffold_15	105299	105300	2	1	-	365	0.0512713695502269
2352	scaffold_15	105557	105579	23	3	-	2119	-0.899765251784045
2353	scaffold_15	105689	105691	3	3	-	522	0.39230833090317
2354	scaffold_15	105829	105835	7	3	-	2360	-1.20818398130676
2355	scaffold_15	105855	105857	3	3	-	1093	-1.16700971633596
2356	scaffold_15	105880	105881	2	1	-	1063	-1.27808103380885
2357	scaffold_15	105913	105914	2	1	-	385	0.451671931295064
2358	scaffold_15	106104	106108	5	3	-	51997	1.39133327524404
2359	scaffold_15	107315	107324	10	3	-	27164	1.14747603432355
2360	scaffold_15	107398	107399	2	1	-	184	0.742050393701784
2361	scaffold_15	157026	157036	11	3	-	1548	-1.20907898587525
2362	scaffold_15	233027	233056	30	3	-	2200	-2.66749678520183
2363	scaffold_15	240794	240795	2	2	-	1344	-1.7339011872885
2364	scaffold_15	242743	242746	4	3	-	698	-1.09744010621101
2365	scaffold_15	264993	265020	28	3	-	4003	-1.29358409558878
2366	scaffold_15	265123	265136	14	3	-	3353	-1.72873028698638
2367	scaffold_15	265159	265160	2	3	-	1277	-0.517339727080461
2368	scaffold_15	265364	265365	2	2	-	1054	-1.00457866085974
2369	scaffold_15	265677	265678	2	1	-	388	1.13403830207814
2370	scaffold_15	266043	266050	8	3	-	127557	0.204276716713507
