promoter_ID	chr	start	end	strand	gene	GO_ID	KOG_JGI	KOG_ID	FlyBase_id_representative_homolog	interprot_representative_homolog
scaffold_8_15885_15924_-	scaffold_8	15885	15924	-	JGI_V11_313055	GO:0042302	KOG3544	KOG3544	FBgn0033867	Q7JZ94
scaffold_8_16083_16153_-	scaffold_8	16083	16153	-	JGI_V11_313055	GO:0042302	KOG3544	KOG3544	FBgn0033867	Q7JZ94
scaffold_8_16334_16338_-	scaffold_8	16334	16338	-	JGI_V11_313055	GO:0042302	KOG3544	KOG3544	FBgn0033867	Q7JZ94
scaffold_8_33211_33474_-	scaffold_8	33211	33474	-	JGI_V11_313061	GO:0042302	KOG3544	KOG3544	0	0
scaffold_8_33909_33912_-	scaffold_8	33909	33912	-	JGI_V11_313061	GO:0042302	KOG3544	KOG3544	0	0
scaffold_86_359301_359307_+	scaffold_86	359301	359307	+	JGI_V11_231491	GO:0042302	KOG3544	KOG3544	0	0
scaffold_86_359767_359793_+	scaffold_86	359767	359793	+	JGI_V11_231491	GO:0042302	KOG3544	KOG3544	0	0
scaffold_86_361748_361750_+	scaffold_86	361748	361750	+	JGI_V11_327020	GO:0042302	KOG3544	KOG3544	0	0
scaffold_86_178427_178433_-	scaffold_86	178427	178433	-	JGI_V11_308759	GO:0042302	0	0	0	0
scaffold_86_186808_186813_-	scaffold_86	186808	186813	-	JGI_V11_308761	GO:0042302	0	0	0	0
scaffold_86_293131_293132_-	scaffold_86	293131	293132	-	JGI_V11_111503	GO:0042302	0	0	FBgn0034517	Q7K5J8
scaffold_86_324596_324645_-	scaffold_86	324596	324645	-	JGI_V11_59953	GO:0042302	KOG0661	KOG0661	0	0
scaffold_86_357561_357564_-	scaffold_86	357561	357564	-	JGI_V11_231486	GO:0042302	0	0	0	0
scaffold_88_316511_316517_+	scaffold_88	316511	316517	+	JGI_V11_111787	GO:0042302	KOG3544	KOG3544	FBgn0033869	Q7K2P1
scaffold_9_883623_883626_+	scaffold_9	883623	883626	+	JGI_V11_222358	GO:0042302	0	0	FBgn0036617	Q7K1P4
scaffold_91_339075_339079_+	scaffold_91	339075	339079	+	JGI_V11_112094	GO:0042302	KOG0661	KOG0661	0	0
scaffold_924_7500_7526_+	scaffold_924	7500	7526	+	JGI_V11_269506	GO:0042302	0	0	0	0
scaffold_31_267424_267473_+	scaffold_31	267424	267473	+	JGI_V11_319732	GO:0031177	KOG1102	KOG1102	FBgn0035879	A8JNN5
scaffold_8_1364105_1364112_+	scaffold_8	1364105	1364112	+	JGI_V11_308484	"GO:0030674,GO:0051015"	0	0	FBgn0003447	Q24524
scaffold_129_70187_70213_-	scaffold_129	70187	70213	-	JGI_V11_301274	GO:0030528	KOG3348	KOG3348	FBgn0061360	A1Z933
scaffold_43_566366_566369_+	scaffold_43	566366	566369	+	JGI_V11_321849	GO:0030154	KOG2931	KOG2931	FBgn0027608	Q59E07
scaffold_42_767266_767425_+	scaffold_42	767266	767425	+	JGI_V11_213575	GO:0030125	KOG0985	KOG0985	FBgn0000319	P29742
scaffold_42_767989_768047_+	scaffold_42	767989	768047	+	JGI_V11_213575	GO:0030125	KOG0985	KOG0985	FBgn0000319	P29742
scaffold_62_509906_510123_+	scaffold_62	509906	510123	+	JGI_V11_307391	GO:0019904	KOG0841	KOG0841	FBgn0004907	P29310
scaffold_62_510829_510840_+	scaffold_62	510829	510840	+	JGI_V11_307391	GO:0019904	KOG0841	KOG0841	FBgn0004907	P29310
scaffold_62_512389_512426_+	scaffold_62	512389	512426	+	JGI_V11_307391	GO:0019904	KOG0841	KOG0841	FBgn0004907	P29310
scaffold_62_512680_512681_+	scaffold_62	512680	512681	+	JGI_V11_307391	GO:0019904	KOG0841	KOG0841	FBgn0004907	P29310
scaffold_83_142239_142452_+	scaffold_83	142239	142452	+	JGI_V11_326737	GO:0019904	KOG0841	KOG0841	FBgn0020238	P92177
scaffold_83_144125_144161_+	scaffold_83	144125	144161	+	JGI_V11_326737	GO:0019904	KOG0841	KOG0841	FBgn0020238	P92177
scaffold_83_145356_145376_+	scaffold_83	145356	145376	+	JGI_V11_326737	GO:0019904	KOG0841	KOG0841	FBgn0020238	P92177
scaffold_35_563878_563892_-	scaffold_35	563878	563892	-	JGI_V11_53387	GO:0019825	KOG3707	KOG3707	FBgn0064766	Q9XZ12
scaffold_72_159539_159582_-	scaffold_72	159539	159582	-	JGI_V11_215632	GO:0019722	KOG4019	KOG4019	FBgn0086370	Q9XZL8
scaffold_21_491313_491329_-	scaffold_21	491313	491329	-	JGI_V11_303405	GO:0019211	KOG2867	KOG2867	FBgn0016698	Q24466
scaffold_58_290603_290607_-	scaffold_58	290603	290607	-	JGI_V11_306978	GO:0019028	0	0	FBgn0261803	NULL
scaffold_3_2854072_2854100_-	scaffold_3	2854072	2854100	-	JGI_V11_304762	GO:0018149	0	0	FBgn0031975	Q8IPH0
scaffold_77_218189_218250_+	scaffold_77	218189	218250	+	JGI_V11_308236	GO:0016998	KOG2850	KOG2850	FBgn0038220	Q961C8
scaffold_7_2275159_2275200_-	scaffold_7	2275159	2275200	-	JGI_V11_222043	"GO:0016874,GO:0009374,GO:0005524,GO:0008152"	KOG0368	KOG0368	FBgn0033246	A1Z784
scaffold_7_2275972_2275987_-	scaffold_7	2275972	2275987	-	JGI_V11_222043	"GO:0016874,GO:0009374,GO:0005524,GO:0008152"	KOG0368	KOG0368	FBgn0033246	A1Z784
scaffold_20_729213_729233_+	scaffold_20	729213	729233	+	JGI_V11_303340	"GO:0016874,GO:0003677,GO:0005634"	KOG0540	KOG0540	FBgn0042083	Q9V9A7
scaffold_129_55894_55966_-	scaffold_129	55894	55966	-	JGI_V11_301272	GO:0016874	KOG0540	KOG0540	0	0
scaffold_21_720008_720032_+	scaffold_21	720008	720032	+	JGI_V11_303471	"GO:0016853,GO:0005783,GO:0005489,GO:0006118"	KOG0190	KOG0190	0	0
scaffold_3_3489133_3489223_-	scaffold_3	3489133	3489223	-	JGI_V11_234212	"GO:0016853,GO:0005783,GO:0005489,GO:0006118"	KOG0190	KOG0190	FBgn0014002	P54399
scaffold_3_3489394_3489454_-	scaffold_3	3489394	3489454	-	JGI_V11_234212	"GO:0016853,GO:0005783,GO:0005489,GO:0006118"	KOG0190	KOG0190	FBgn0014002	P54399
scaffold_3_3490011_3490063_-	scaffold_3	3490011	3490063	-	JGI_V11_234212	"GO:0016853,GO:0005783,GO:0005489,GO:0006118"	KOG0190	KOG0190	FBgn0014002	P54399
scaffold_97_418945_418984_-	scaffold_97	418945	418984	-	JGI_V11_202253	"GO:0016853,GO:0005783,GO:0005489,GO:0006118"	KOG0190	KOG0190	FBgn0033663	Q3YMU0
scaffold_5_878954_878970_-	scaffold_5	878954	878970	-	JGI_V11_306380	"GO:0016853,GO:0005489,GO:0006118"	KOG0191	KOG0191	FBgn0025678	Q9V438
scaffold_61_440118_440141_-	scaffold_61	440118	440141	-	JGI_V11_251911	"GO:0016853,GO:0005489,GO:0006118"	KOG0191	KOG0191	FBgn0032514	Q960C0
scaffold_1_612138_612175_-	scaffold_1	612138	612175	-	JGI_V11_299806	GO:0016853	KOG3258	KOG3258	FBgn0039305	Q9VBU4
scaffold_3_3144910_3145068_-	scaffold_3	3144910	3145068	-	JGI_V11_191361	GO:0016853	KOG3259	KOG3259	FBgn0015379	P54353
scaffold_176_8076_8143_+	scaffold_176	8076	8143	+	JGI_V11_302490	"GO:0016829,GO:0004139,GO:0005737,GO:0009264"	KOG3981	KOG3981	FBgn0033735	Q7K209
scaffold_4_2007105_2007108_-	scaffold_4	2007105	2007108	-	JGI_V11_311578	"GO:0016787,GO:0009166"	KOG4419	KOG4419	FBgn0034225	Q7K0L5
scaffold_89_100657_100689_+	scaffold_89	100657	100689	+	JGI_V11_308938	"GO:0016787,GO:0006397,GO:0016788"	KOG2863	KOG2863	FBgn0035838	Q9VSD7
scaffold_138_54141_54148_+	scaffold_138	54141	54148	+	JGI_V11_301526	"GO:0016787,GO:0004767,GO:0006685"	KOG3770	KOG3770	0	0
scaffold_29_989421_989439_+	scaffold_29	989421	989439	+	JGI_V11_304453	"GO:0016787,GO:0004767,GO:0006685"	KOG3770	KOG3770	FBgn0039768	Q8SZA5
scaffold_47_659170_659198_+	scaffold_47	659170	659198	+	JGI_V11_322475	"GO:0016787,GO:0004767,GO:0006685"	KOG3770	KOG3770	0	0
scaffold_12_1863129_1863157_-	scaffold_12	1863129	1863157	-	JGI_V11_194510	GO:0016787	KOG0374	KOG0374	FBgn0000711	P48462
scaffold_145_226045_226067_-	scaffold_145	226045	226067	-	JGI_V11_231787	GO:0016787	KOG0374	KOG0374	FBgn0000711	P48462
scaffold_145_226419_226439_-	scaffold_145	226419	226439	-	JGI_V11_231787	GO:0016787	KOG0374	KOG0374	FBgn0000711	P48462
scaffold_145_226578_226581_-	scaffold_145	226578	226581	-	JGI_V11_231787	GO:0016787	KOG0374	KOG0374	FBgn0000711	P48462
scaffold_145_227039_227227_-	scaffold_145	227039	227227	-	JGI_V11_231787	GO:0016787	KOG0374	KOG0374	FBgn0000711	P48462
scaffold_21_54338_54429_-	scaffold_21	54338	54429	-	JGI_V11_303396	GO:0016787	KOG0373	KOG0373	FBgn0003139	Q27884
scaffold_76_266885_266918_+	scaffold_76	266885	266918	+	JGI_V11_308209	GO:0016787	KOG3968	KOG3968	FBgn0261436	Q9VMY9
scaffold_60_600622_600651_+	scaffold_60	600622	600651	+	JGI_V11_324239	"GO:0016773,GO:0004428"	KOG0902	KOG0902	FBgn0261922	Q9W4X4
scaffold_15_1157850_1157855_+	scaffold_15	1157850	1157855	+	JGI_V11_301951	GO:0016747	KOG3700	KOG3700	FBgn0030148	Q9W322
scaffold_46_637509_637510_+	scaffold_46	637509	637510	+	JGI_V11_306180	GO:0016747	KOG3700	KOG3700	0	0
scaffold_2_3702643_3702704_+	scaffold_2	3702643	3702704	+	JGI_V11_303086	"GO:0016706,GO:0019538"	KOG4459	KOG4459	0	0
scaffold_74_241884_241891_-	scaffold_74	241884	241891	-	JGI_V11_308081	"GO:0016706,GO:0019538"	KOG1591	KOG1591	0	0
scaffold_9_1657692_1657735_+	scaffold_9	1657692	1657735	+	JGI_V11_208740	"GO:0016706,GO:0019538"	KOG1591	KOG1591	FBgn0039776	Q9VA69
scaffold_121_39851_39897_-.1	scaffold_121	39851	39897	-	JGI_V11_203047	"GO:0016491,GO:0003743,GO:0005852,GO:0006413"	KOG1076	KOG1076	FBgn0034258	A1ZAX1
scaffold_121_43747_43803_-	scaffold_121	43747	43803	-	JGI_V11_203047	"GO:0016491,GO:0003743,GO:0005852,GO:0006413"	KOG1076	KOG1076	FBgn0034258	A1ZAX1
scaffold_1_1588593_1588638_+	scaffold_1	1588593	1588638	+	JGI_V11_300057	GO:0016491	KOG1577	KOG1577	FBgn0027552	Q9Y112
scaffold_1_1591711_1591715_+	scaffold_1	1591711	1591715	+	JGI_V11_300058	GO:0016491	KOG1577	KOG1577	FBgn0027552	Q9Y112
scaffold_10_3912_3914_-	scaffold_10	3912	3914	-	JGI_V11_127566	GO:0016491	KOG1577	KOG1577	FBgn0037537	B7Z0V3
scaffold_24_17178_17194_+	scaffold_24	17178	17194	+	JGI_V11_196566	GO:0016491	KOG1577	KOG1577	FBgn0037537	B7Z0V3
scaffold_24_186416_186423_+	scaffold_24	186416	186423	+	JGI_V11_50786	GO:0016491	KOG1577	KOG1577	0	0
scaffold_52_71177_71218_+	scaffold_52	71177	71218	+	JGI_V11_306710	GO:0016491	KOG3889	KOG3889	FBgn0038795	Q9VDM7
scaffold_9_287888_287920_-	scaffold_9	287888	287920	-	JGI_V11_208580	GO:0016491	KOG1577	KOG1577	FBgn0086254	Q8IQF8
scaffold_3_185791_185792_-	scaffold_3	185791	185792	-	JGI_V11_220693	"GO:0016301,GO:0016772"	KOG3581	KOG3581	FBgn0000116	P48610
scaffold_40_159956_160037_-	scaffold_40	159956	160037	-	JGI_V11_213367	"GO:0016051,GO:0016758"	KOG1950	KOG1950	0	0
scaffold_17_1103642_1103648_-	scaffold_17	1103642	1103648	-	JGI_V11_302380	"GO:0016021,GO:0042765"	KOG2407	KOG2407	FBgn0030035	Q9W3G0
scaffold_20_1046772_1046799_+	scaffold_20	1046772	1046799	+	JGI_V11_317365	"GO:0016021,GO:0042765"	KOG3566	KOG3566	FBgn0029818	Q961V1
scaffold_207_117707_117758_+	scaffold_207	117707	117758	+	JGI_V11_65172	"GO:0016021,GO:0016600"	KOG2668	KOG2668	FBgn0024754	O61491
scaffold_24_134427_134484_-	scaffold_24	134427	134484	-	JGI_V11_303889	"GO:0016021,GO:0016600"	KOG2668	KOG2668	FBgn0024754	O61491
scaffold_90_209780_209850_-	scaffold_90	209780	209850	-	JGI_V11_309169	"GO:0016021,GO:0016485"	KOG2657	KOG2657	FBgn0039234	Q9VC27
scaffold_1_3904998_3905043_+	scaffold_1	3904998	3905043	+	JGI_V11_190346	"GO:0016021,GO:0016192"	KOG0859	KOG0859	FBgn0033452	Q7JYX5
scaffold_29_590601_590649_-.1	scaffold_29	590601	590649	-	JGI_V11_304483	"GO:0016021,GO:0016192"	KOG0861	KOG0861	FBgn0260858	Q9W3M8
scaffold_29_592122_592139_-	scaffold_29	592122	592139	-	JGI_V11_304483	"GO:0016021,GO:0016192"	KOG0861	KOG0861	FBgn0260858	Q9W3M8
scaffold_29_592852_592867_-	scaffold_29	592852	592867	-	JGI_V11_304483	"GO:0016021,GO:0016192"	KOG0861	KOG0861	FBgn0260858	Q9W3M8
scaffold_3_1975750_1975825_-	scaffold_3	1975750	1975825	-	JGI_V11_187154	"GO:0016021,GO:0016192"	KOG0862	KOG0862	FBgn0260855	O77434
scaffold_75_213014_213034_+	scaffold_75	213014	213034	+	JGI_V11_308102	"GO:0016021,GO:0016192"	KOG0860	KOG0860	0	0
scaffold_24_1095035_1095107_-	scaffold_24	1095035	1095107	-	JGI_V11_303875	"GO:0016021,GO:0008717"	KOG2443	KOG2443	FBgn0031260	Q9VPQ7
scaffold_10_920904_920944_+	scaffold_10	920904	920944	+	JGI_V11_237784	"GO:0016021,GO:0004672,GO:0005524,GO:0006468"	KOG3882	KOG3882	FBgn0032943	Q9VID1
scaffold_1_3914417_3914452_-	scaffold_1	3914417	3914452	-	JGI_V11_232717	GO:0016021	KOG3882	KOG3882	FBgn0036769	Q7JZI2
scaffold_104_302114_302177_-	scaffold_104	302114	302177	-	JGI_V11_300599	GO:0016021	KOG3882	KOG3882	FBgn0024361	O46101
scaffold_121_74622_74630_+	scaffold_121	74622	74630	+	JGI_V11_301167	GO:0016021	KOG3797	KOG3797	FBgn0031263	Q9VPR1
scaffold_16_1041716_1041730_+	scaffold_16	1041716	1041730	+	JGI_V11_302081	GO:0016021	0	0	FBgn0025558	O77286
scaffold_2_437233_437304_+	scaffold_2	437233	437304	+	JGI_V11_303112	GO:0016021	KOG3882	KOG3882	FBgn0027865	Q9V3X2
scaffold_2_438941_438954_+	scaffold_2	438941	438954	+	JGI_V11_303112	GO:0016021	KOG3882	KOG3882	FBgn0027865	Q9V3X2
scaffold_20_702263_702268_+	scaffold_20	702263	702268	+	JGI_V11_196031	GO:0016021	KOG0748	KOG0748	FBgn0053203	Q86D34
scaffold_204_194504_194511_+	scaffold_204	194504	194511	+	JGI_V11_204216	GO:0016021	KOG1944	KOG1944	FBgn0052262	Q9VZM6
scaffold_21_1291311_1291342_-	scaffold_21	1291311	1291342	-	JGI_V11_50287	GO:0016021	KOG3882	KOG3882	FBgn0039465	B7Z0Q9
scaffold_25_566072_566103_+	scaffold_25	566072	566103	+	JGI_V11_243559	GO:0016021	KOG0748	KOG0748	0	0
scaffold_3_1850503_1850539_-	scaffold_3	1850503	1850539	-	JGI_V11_191208	GO:0016021	KOG1944	KOG1944	FBgn0026872	Q9W588
scaffold_3_3677991_3678117_-	scaffold_3	3677991	3678117	-	JGI_V11_41788	GO:0016021	KOG3071	KOG3071	FBgn0037534	Q8MS02
scaffold_3_3678926_3678938_-	scaffold_3	3678926	3678938	-	JGI_V11_41788	GO:0016021	KOG3071	KOG3071	FBgn0037534	Q8MS02
scaffold_34_603048_603113_-	scaffold_34	603048	603113	-	JGI_V11_212974	GO:0016021	KOG3882	KOG3882	FBgn0035936	Q9V3E5
scaffold_4_1450446_1450511_+	scaffold_4	1450446	1450511	+	JGI_V11_305492	GO:0016021	KOG3882	KOG3882	0	0
scaffold_4_1795200_1795258_+	scaffold_4	1795200	1795258	+	JGI_V11_311546	GO:0016021	KOG2568	KOG2568	FBgn0031356	Q9VQ34
scaffold_4_2267018_2267063_+	scaffold_4	2267018	2267063	+	JGI_V11_305518	GO:0016021	KOG4650	KOG4650	FBgn0035914	Q9VSM5
scaffold_47_898835_898837_+	scaffold_47	898835	898837	+	JGI_V11_214082	GO:0016021	KOG3071	KOG3071	0	0
scaffold_52_64246_64294_+	scaffold_52	64246	64294	+	JGI_V11_306688	GO:0016021	KOG4007	KOG4007	FBgn0037313	Q9VNA4
scaffold_53_305993_306135_+.1	scaffold_53	305993	306135	+	JGI_V11_231239	GO:0016021	KOG4474	KOG4474	0	0
scaffold_59_124934_124999_+	scaffold_59	124934	124999	+	JGI_V11_199743	GO:0016021	KOG2569	KOG2569	FBgn0030109	Q9W366
scaffold_61_53896_53900_+	scaffold_61	53896	53900	+	JGI_V11_307270	GO:0016021	KOG3071	KOG3071	0	0
scaffold_61_55596_55607_+	scaffold_61	55596	55607	+	JGI_V11_307239	GO:0016021	KOG3071	KOG3071	0	0
scaffold_61_57793_57829_+	scaffold_61	57793	57829	+	JGI_V11_307240	GO:0016021	KOG3071	KOG3071	0	0
scaffold_61_66895_66905_+	scaffold_61	66895	66905	+	JGI_V11_307241	GO:0016021	KOG3071	KOG3071	0	0
scaffold_66_797152_797188_-	scaffold_66	797152	797188	-	JGI_V11_231343	GO:0016021	KOG1688	KOG1688	FBgn0039303	B7Z0Q3
scaffold_72_565181_565205_+	scaffold_72	565181	565205	+	JGI_V11_325775	GO:0016021	KOG3882	KOG3882	FBgn0024361	O46101
scaffold_8_49319_49408_-	scaffold_8	49319	49408	-	JGI_V11_208166	GO:0016021	KOG3882	KOG3882	FBgn0031760	Q9VMJ6
scaffold_94_353092_353128_+	scaffold_94	353092	353128	+	JGI_V11_202055	GO:0016021	KOG1607	KOG1607	FBgn0040918	Q9W423
scaffold_115_356202_356283_+	scaffold_115	356202	356283	+	JGI_V11_202861	"GO:0016020,GO:0030001,GO:0046873"	KOG2474	KOG2474	FBgn0033665	Q8SWW2
scaffold_19_238159_238246_+	scaffold_19	238159	238246	+	JGI_V11_210803	"GO:0016020,GO:0030001,GO:0046873"	KOG1558	KOG1558	0	0
scaffold_3_332510_332578_+	scaffold_3	332510	332578	+	JGI_V11_220710	"GO:0016020,GO:0030001,GO:0046873"	KOG2693	KOG2693	FBgn0002022	Q9V3A4
scaffold_83_108019_108028_+	scaffold_83	108019	108028	+	JGI_V11_308636	"GO:0016020,GO:0030001,GO:0046873"	KOG1558	KOG1558	FBgn0033096	Q7JZR2
scaffold_29_590601_590649_-	scaffold_29	590601	590649	-	JGI_V11_319390	"GO:0016020,GO:0017134"	KOG3648	KOG3648	FBgn0053214	Q9VP27
scaffold_115_381788_381831_+	scaffold_115	381788	381831	+	JGI_V11_93561	"GO:0016020,GO:0016757"	KOG2246	KOG2246	FBgn0011591	Q24342
scaffold_142_30302_30347_-	scaffold_142	30302	30347	-	JGI_V11_203416	"GO:0016020,GO:0006886,GO:0008565"	KOG0810	KOG0810	FBgn0013343	Q24547
scaffold_17_806457_806609_+	scaffold_17	806457	806609	+	JGI_V11_195372	"GO:0016020,GO:0006886,GO:0008565"	KOG0811	KOG0811	FBgn0086377	Q7K0X9
scaffold_3_1340344_1340362_-	scaffold_3	1340344	1340362	-	JGI_V11_304684	"GO:0016020,GO:0006886,GO:0008565"	KOG1215	KOG1215	0	0
scaffold_10_1354356_1354361_+	scaffold_10	1354356	1354361	+	JGI_V11_98890	"GO:0016020,GO:0005576,GO:0006030,GO:0008061"	KOG1216	KOG1216	0	0
scaffold_108_310982_311050_+	scaffold_108	310982	311050	+	JGI_V11_228550	"GO:0016020,GO:0005529"	KOG4297	KOG4297	FBgn0061355	A1ZAU2
scaffold_95_250342_250348_+	scaffold_95	250342	250348	+	JGI_V11_327801	"GO:0016020,GO:0005509"	KOG1215	KOG1215	FBgn0030706	Q961N3
scaffold_1_342988_343020_+	scaffold_1	342988	343020	+	JGI_V11_299792	GO:0016020	KOG2620	KOG2620	FBgn0034936	Q8T3K9
scaffold_1_2879728_2879797_-	scaffold_1	2879728	2879797	-	JGI_V11_309921	GO:0016020	KOG1441	KOG1441	FBgn0031183	Q9VR50
scaffold_10_1342224_1342241_+	scaffold_10	1342224	1342241	+	JGI_V11_314111	GO:0016020	KOG4297	KOG4297	0	0
scaffold_10_1346967_1346991_+	scaffold_10	1346967	1346991	+	JGI_V11_314112	GO:0016020	KOG1216	KOG1216	0	0
scaffold_118_206421_206670_+	scaffold_118	206421	206670	+	JGI_V11_217937	GO:0016020	KOG1435	KOG1435	0	0
scaffold_15_1181429_1181439_-	scaffold_15	1181429	1181439	-	JGI_V11_301953	GO:0016020	KOG2675	KOG2675	FBgn0261458	Q7KN55
scaffold_15_1181615_1181618_-	scaffold_15	1181615	1181618	-	JGI_V11_301953	GO:0016020	KOG2675	KOG2675	FBgn0261458	Q7KN55
scaffold_15_1183212_1183219_-	scaffold_15	1183212	1183219	-	JGI_V11_301953	GO:0016020	KOG2675	KOG2675	FBgn0261458	Q7KN55
scaffold_15_1183878_1183964_-	scaffold_15	1183878	1183964	-	JGI_V11_301953	GO:0016020	KOG2675	KOG2675	FBgn0261458	Q7KN55
scaffold_15_1184411_1184527_-	scaffold_15	1184411	1184527	-	JGI_V11_301953	GO:0016020	KOG2675	KOG2675	FBgn0261458	Q7KN55
scaffold_2_434279_434325_-	scaffold_2	434279	434325	-	JGI_V11_205620	GO:0016020	KOG3146	KOG3146	0	0
scaffold_24_843696_843730_-	scaffold_24	843696	843730	-	JGI_V11_303858	GO:0016020	KOG1215	KOG1215	FBgn0011204	Q95RU0
scaffold_24_866661_866669_-	scaffold_24	866661	866669	-	JGI_V11_318319	GO:0016020	KOG1215	KOG1215	FBgn0011204	Q95RU0
scaffold_3_1638878_1638977_+	scaffold_3	1638878	1638977	+	JGI_V11_191157	GO:0016020	KOG3838	KOG3838	FBgn0035909	Q9V3A8
scaffold_3_2668185_2668305_-	scaffold_3	2668185	2668305	-	JGI_V11_220942	GO:0016020	KOG4788	KOG4788	FBgn0030234	Q9VZ71
scaffold_30_981254_981290_-	scaffold_30	981254	981290	-	JGI_V11_225168	GO:0016020	KOG1134	KOG1134	FBgn0033259	Q6NP91
scaffold_59_362575_362612_+	scaffold_59	362575	362612	+	JGI_V11_108607	GO:0016020	KOG3880	KOG3880	FBgn0036756	Q8SXL8
scaffold_63_86162_86191_+	scaffold_63	86162	86191	+	JGI_V11_324559	GO:0016020	KOG0810	KOG0810	FBgn0024980	Q7KVY7
scaffold_64_402128_402181_-	scaffold_64	402128	402181	-	JGI_V11_299564	GO:0016020	KOG0811	KOG0811	FBgn0036341	Q9VU45
scaffold_120_323444_323468_+	scaffold_120	323444	323468	+	JGI_V11_113963	GO:0016012	KOG4482	KOG4482	FBgn0032013	Q9GT66
scaffold_100_217287_217297_-	scaffold_100	217287	217297	-	JGI_V11_328163	"GO:0015992,GO:0016020"	KOG2189	KOG2189	FBgn0028670	Q9VE75
scaffold_111_363211_363240_-	scaffold_111	363211	363240	-	JGI_V11_62053	"GO:0015992,GO:0016020"	KOG2189	KOG2189	FBgn0028670	Q9VE75
scaffold_1_2636058_2636132_-	scaffold_1	2636058	2636132	-	JGI_V11_300127	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"	KOG2957	KOG2957	FBgn0028665	Q9W4P5
scaffold_17_1054677_1054816_+	scaffold_17	1054677	1054816	+	JGI_V11_230756	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"	KOG4103	KOG4103	FBgn0010612	Q9VKM3
scaffold_17_1386932_1386985_+.1	scaffold_17	1386932	1386985	+	JGI_V11_230767	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"	KOG1647	KOG1647	FBgn0022097	Q9V7D2
scaffold_17_1388558_1388658_+	scaffold_17	1388558	1388658	+	JGI_V11_230767	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"	KOG1647	KOG1647	FBgn0022097	Q9V7D2
scaffold_17_1388558_1388658_+.1	scaffold_17	1388558	1388658	+	JGI_V11_302335	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"	KOG1647	KOG1647	FBgn0022097	Q9V7D2
scaffold_24_1139643_1139734_+	scaffold_24	1139643	1139734	+	JGI_V11_303877	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"	KOG1662	KOG1662	FBgn0016691	Q24439
scaffold_36_968781_968907_-	scaffold_36	968781	968907	-	JGI_V11_231100	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"	KOG3366	KOG3366	FBgn0016120	Q24251
scaffold_38_865982_866054_+	scaffold_38	865982	866054	+	JGI_V11_305305	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"	KOG4326	KOG4326	FBgn0038224	O77134
scaffold_6_524061_524084_-	scaffold_6	524061	524084	-	JGI_V11_230423	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"	KOG1664	KOG1664	FBgn0015324	P54611
scaffold_6_524330_524334_-	scaffold_6	524330	524334	-	JGI_V11_230423	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"	KOG1664	KOG1664	FBgn0015324	P54611
scaffold_6_524578_524618_-	scaffold_6	524578	524618	-	JGI_V11_230423	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"	KOG1664	KOG1664	FBgn0015324	P54611
scaffold_67_597478_597583_-	scaffold_67	597478	597583	-	JGI_V11_231350	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"	KOG3976	KOG3976	FBgn0019644	Q94516
scaffold_67_598785_598788_-	scaffold_67	598785	598788	-	JGI_V11_231350	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"	KOG3976	KOG3976	FBgn0019644	Q94516
scaffold_72_549938_550053_-	scaffold_72	549938	550053	-	JGI_V11_308028	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"	KOG3432	KOG3432	FBgn0010426	Q24583
scaffold_76_234445_234469_-	scaffold_76	234445	234469	-	JGI_V11_308207	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"	KOG1137	KOG1137	FBgn0261065	Q9VE51
scaffold_104_349383_349500_+	scaffold_104	349383	349500	+	JGI_V11_231646	"GO:0015986,GO:0016021,GO:0016469,GO:0046933,GO:0046961,GO:0016020"	KOG0232	KOG0232	FBgn0004145	P23380
scaffold_104_350411_350413_+	scaffold_104	350411	350413	+	JGI_V11_231646	"GO:0015986,GO:0016021,GO:0016469,GO:0046933,GO:0046961,GO:0016020"	KOG0232	KOG0232	FBgn0004145	P23380
scaffold_75_153382_153436_+	scaffold_75	153382	153436	+	JGI_V11_308098	"GO:0015986,GO:0016021,GO:0016469,GO:0046933,GO:0046961,GO:0016020"	KOG0233	KOG0233	FBgn0028662	Q9VFE3
scaffold_28_981105_981160_-	scaffold_28	981105	981160	-	JGI_V11_231001	"GO:0015986,GO:0016021,GO:0016469,GO:0046933,GO:0046961"	KOG3500	KOG3500	FBgn0028663	Q8SZ31
scaffold_25_814869_814902_-	scaffold_25	814869	814902	-	JGI_V11_304028	"GO:0015986,GO:0016020,GO:0016469,GO:0046933,GO:0046961"	KOG3025	KOG3025	FBgn0039830	Q6NN09
